,Id,Username,Text,Date,Hashtags,Location
1350,1185278138571464705,AXICOM_Tech,High Wind Warning!. Are you prepared for a power outage? ,2019-10-18 19:35:04+00:00,,
1351,1185278000742445058,timothy16108348,preparing for power outages ,2019-10-18 19:34:31+00:00,,
1352,1185277588748541952,usmhuskies,Due to power outages on the @USouthernMaine Gorham Campus the 2019 @USMSAAC Husky Halloween Party has been cancelled,2019-10-18 19:32:53+00:00,,
1353,1185277210925654016,KatlehoOnline,These power outages are getting childish now ,2019-10-18 19:31:23+00:00,,
1354,1185276897644679168,ParksCanadaNL,"The Gros Morne National Park Visitor Centre will be closed on Saturday, October 19, 2019 due to planned power outages. ",2019-10-18 19:30:08+00:00,,
1355,1185276860713881601,Sajirou08,"Due to power outages in my neighborhood, I can't use the internet reliably. I'm not affected by the power outages, but the rest of the town is ... so they occasionally cut power while working on it. Don't want the stream dying, might not stream tonight. Keep you posted.",2019-10-18 19:29:59+00:00,,
1356,1185276519930892288,Fabio_fLc,2nd power outage in Lowell within 3 weeks.. barely a functioning city imo,2019-10-18 19:28:38+00:00,,
1357,1185275650397085701,Babs_linc,"OAU student: I charge my phone anytime I like without worrying about Power outage UNILAG student: ehn, that can never happen in UNILAG . We pay to even charge with Gen #OauVsUnilag",2019-10-18 19:25:11+00:00,#OauVsUnilag,
1358,1185275187325014018,cmpco,"We are very sorry you don't have power. If you have not already done so, please report your outage on the website (http://ow.ly/3ejM30pK4Q1) or call 1.800.696.1000. We appreciate your patience as crews work to restore power safely and as quickly as possible.",2019-10-18 19:23:20+00:00,,
1359,1185275052608163840,storytimemonday,Thanks @evergypower. Your most recent power outage has let me reset my clocks on my microwave and coffee maker a record 15 times in two weeks. #figureitout #cutmyrate #differentnamesameresults,2019-10-18 19:22:48+00:00,#figureitout #cutmyrate #differentnamesameresults,
1360,1185274969493856258,Hypercombo64,Hah e/pcore caused a power outage at work today so guess whos working from home,2019-10-18 19:22:28+00:00,,
1361,1185274942419591169,NaZy004,"@CityPowerJhb power outage Ferndale, Randburg. Went off 5 minutes ago. Any update?",2019-10-18 19:22:22+00:00,,
1362,1185274282617782272,elainebryanttlh,"It’s official—Tropical Storm Nestor is making its way towards the Big Bend. Make sure you are prepared for potential power outages, heavy rainfall, and strong winds. Sandbags are still available at James Messer Park and the old Northwood Mall.",2019-10-18 19:19:44+00:00,,
1363,1185274149951938560,emmymattei,"Funky week here in Maine: bomb cyclone storm, a huge tree falling on our deck, power outages, schools closed, canceled meetings, kids with viral rashes, sleepless nights, and the ever-challenging balancing act of work and family during unplanned time off. For ALL of that, w… ",2019-10-18 19:19:13+00:00,,
1364,1185273831784472576,karimulla434,@tssouthernpower why there is unscheduled outage of power cuts at puppalguda..what was the cause and what was action took from your side to prevent these,2019-10-18 19:17:57+00:00,,
1365,1185273665505484800,Zoobaby2003,Am I missing where it says when the power will be shut off or is it supposed to be off now? (I’m heading to my dentist which is smack dab in the outage map but they say they have power).,2019-10-18 19:17:17+00:00,,
1366,1185273599772495872,HomeTechHacker,"Over the years I've had Internet service #outages, power outages, and cloud service outages. Here are some tips to prepare your #smarthome for outages. https://hometechhacker.com/preparing-your-smarthome-for-outages/",2019-10-18 19:17:02+00:00,#outages #smarthome,
1367,1185273199296008193,ircolle,"What QB is most likely to stand in the pocket like a statue? What QB is most likely to get spooked and throw the ball at the feet of his running back? What QB made the most $off of 1 decent season aided by blown coverage by a CB in a playoff game, and a SuperBowl power outage?",2019-10-18 19:15:26+00:00,,
1368,1185273161912324098,DiannaGlampers,"Still have their uses. Other than battery powered ham radio, best thing around during power outages and large scale disasters.",2019-10-18 19:15:17+00:00,,
1369,1185272807262949377,NarragansettEMA,The total customers now affected without power as of 2:35 PM stands at 297. Scattered outages remain thru town with the largest cluster in the Mettatuxet - area north. This will will take a little longer time to restore due to 22 separate outages with about 57 customers affected,2019-10-18 19:13:53+00:00,,
1370,1185272794726072320,karimulla434,@KTRTRS Hi Sir.. There is unscheduled outage of power cuts at puppalguda. Morning : 10 am to 5:20pm Night : 8:20 pm - 9pm Mid night : 12 :10 am.. It's really causing many problems to our daily life..especially for the work planned at homes.. Requesting you please take action.,2019-10-18 19:13:50+00:00,,
1371,1185272575443779585,DieselTechForum,"Dignity Health's impacted hospitals have functioned at full capacity thanks to generators, ""Through all of this, the doors of our acute care facilities have remained open .California hospitals rely on generators during PG&E power outages https://www.modernhealthcare.com/providers/california-hospitals-rely-generators-during-pge-power-outages via @modrnhealthcr",2019-10-18 19:12:57+00:00,,
1372,1185272292605153280,TorontoHydro,"When the power goes out, we often get asked what caused the outage. Outages can be caused by tree interference, animal contact and more. Watch to learn more about why outages happen and how we respond to them. ",2019-10-18 19:11:50+00:00,,
1373,1185272095141482501,CityofTLH,"City of #Tallahassee electric crews are actively preparing for potential weather impacts by staging equipment and fueling vehicles. Like them, you can prepare your family and household for extended power outages, too. https://bit.ly/2qo4IcD",2019-10-18 19:11:03+00:00,#Tallahassee,
1374,1185272031690002434,AGCharter,"Due to the power outage yesterday the game was cancelled but that didn't stop both teams from enjoying the time together and having a scrimmage. Playing by sunlight, both teams had a great time, and the lights came back on towards the end. #agcharter #iamagcs #agcsathletics",2019-10-18 19:10:48+00:00,#agcharter #iamagcs #agcsathletics,
1375,1185272021783138309,WelshdragonU,"As well as it being holiday weekend in the US, there were a couple of big sports games on which people probably opted to watch live, knowing they could catch up on delayed viewing for Supergirl. Also the wild fires & power outages in California had an affect too.",2019-10-18 19:10:45+00:00,,
1376,1185271778706366466,john_stPete_FL,"Trump said if ""windmills"" are used for energy as Democrats want, people's televisions will go out if the wind is not presently blowing. Facts First: Democrats support the use of wind turbines. Using wind power as part of a mix of power sources does not cause power outages.",2019-10-18 19:09:47+00:00,,
1377,1185271695885647878,DieselTechForum,"California hospitals rely on generators during PG&E power outages.Those literally kick in within seconds,"" she said. ""As far as we are aware, we have not heard there has been any significant impact on care."" https://www.modernhealthcare.com/providers/california-hospitals-rely-generators-during-pge-power-outages via @modrnhealthcr",2019-10-18 19:09:28+00:00,,
1378,1185270910003175424,LowellAud,"Despite widespread power outages across much of Downtown #Lowell, the Auditorium is still fully operational, and tonight's 7:30 pm #AmyGrant show is still proceeding as scheduled. Any further updates will be posted.",2019-10-18 19:06:20+00:00,#Lowell #AmyGrant,
1379,1185270884199784451,gailgentile,"@cmpco your outage listing says I have power but I don’t and neither does anyone else in Georgetown, ME",2019-10-18 19:06:14+00:00,,
1380,1185270810279321602,JonSmallWABI,"3pm power outage update. 8,952 for @emerame 74,215 for @cmpco",2019-10-18 19:05:57+00:00,,
1381,1185270695187619841,fffens,There’s evidently been power outages that are still ongoing depending what you’re up to,2019-10-18 19:05:29+00:00,,
1382,1185270673620389889,empoprises,Only if coupled with simultaneous power outages in California and New York.,2019-10-18 19:05:24+00:00,,
1383,1185270641664188421,TerraFrmaReady,"If a #naturaldisaster is imminent, be sure to stay alert. Stay tuned to the #news and your #NOAA weather radio for updates. Charge your cell phone in case a power outage occurs. #terrafrma #beready #besafe #bewell #daretoprepare #youvegotthis #hurricane #tipsandtricks",2019-10-18 19:05:16+00:00,#naturaldisaster #news #NOAA #terrafrma #beready #besafe #bewell #daretoprepare #youvegotthis #hurricane #tipsandtricks,
1384,1185269846340227074,Oakvillehydro,"Outage reporting and updates are now available via telephone. When experiencing a power outage, call 905-825-9400 and select option 1. Also, visit http://www.oakvilleoutages.ca for real-time updates.",2019-10-18 19:02:07+00:00,,
1385,1185269784436281344,_AlexSimmons_,"We get so many outages already (multiples of the SAIDI/SAIFI standards - I guess 2-3 SDs from the mean), the thought of signalling even more is disheartening. Hence why I'll spend the money to have my own backup power generation with cut over switch.",2019-10-18 19:01:52+00:00,,
1386,1185269573760638978,JustinThyme_HP,"For the past 40 years they've been saying the ""big one"" could hit at any time. We should all be prepared, but we simply aren't. A 2-3 day power outage put many in ""crisis mode"" just last week.",2019-10-18 19:01:02+00:00,,
1387,1185269561374982144,ottawainsurance,"Heavy rain or snow and strong winds can result in large power outages, just look at the devastation in Manitoba recently. In the event of a storm, be prepared and refer to these tips before, during and after a storm hits. http://ow.ly/LzQ050wOsox",2019-10-18 19:00:59+00:00,,
1388,1185269551325425665,WebbHollandLyle,California companies coping with power outages @Matthaber http://ow.ly/AwgW50wOzb1 via @Inc,2019-10-18 19:00:56+00:00,,
1389,1185269531700289536,TampaElectric,Severe weather could pass through our area late Friday through early Saturday. We are monitoring the weather and are ready to restore power if needed. Report outages by texting OUT to 35069. Check our restoration progress on our online Outage Map: http://tampaelectric.com/outagemap,2019-10-18 19:00:52+00:00,,
1390,1185269530911576064,jompherfoot,there’s a power outage at my school rn and i chose to do the worst thing—going to the bathroom. i’m a big idiot but i really had to pee... consider me cursed,2019-10-18 19:00:52+00:00,,
1391,1185269514809892866,meharnessracing," Scarborough Downs has cancelled races for Saturday October 19, 2019 due to power outage from the Nor’easter storm. Be sure to check out the Maine Harness Horsemen's Association’s Facebook page on Saturday about any updates in regards to the racing scheduled for Sunday, 20.",2019-10-18 19:00:48+00:00,,
1392,1185269459138809859,ChampionPowerEQ,"A home standby generator doesn't only provide you power during an outage, but also peace of mind. Check out @ToolsInAction's latest article why HSB generators are a crucial part of any home here: https://buff.ly/2OUbgze #PoweringYourLife #FeatureFriday #ProductReview",2019-10-18 19:00:34+00:00,#PoweringYourLife #FeatureFriday #ProductReview,
1393,1185269451773616132,E4Carolinas,Were you impacts? #poweroutage #nc #charlotte,2019-10-18 19:00:33+00:00,#poweroutage #nc #charlotte,
1394,1185268853376307201,jakernicol,California's wildfire crisis Is turning into an insurance nightmare for homeowners. I visited Grass Valley last week during the PG&E power outages to see how the community is being affected. ,2019-10-18 18:58:10+00:00,,
1395,1185268599730196481,StormCenter7,Here is an updated look at power outages across the Miami Valley. More information: http://www.whio.com,2019-10-18 18:57:10+00:00,,
1396,1185268498458648576,pollardlibrary,"LIBRARY RE-OPENED WITH LIMITED SERVICES Due to the power outage, we have issues with both our public computers and the elevator. We are in the process of working with technicians to resolve both issues. Library spaces and check outs are available. ",2019-10-18 18:56:45+00:00,,
1397,1185268306783154178,campuscodi,"GAO: Cyberattacks on the US electric grid can cause ""widespread power outages,"" but the scale of the blackouts is uncertain https://www.gao.gov/products/GAO-19-332",2019-10-18 18:56:00+00:00,,
1398,1185268249795186694,DTSutton,"Howling Winds Take Down Trees, Could Lead To More Power Outages This Weekend Via @CBSLA",2019-10-18 18:55:46+00:00,,
1399,1185268234922217474,RedCrossBC,The #Kelowna #RedCross office is experiencing an unexpected power outage. We'll let you know when power is restored.,2019-10-18 18:55:43+00:00,#Kelowna #RedCross,
1400,1185267848190386178,cityoflogan,Hyrum & other communities have been working on a power outage today. Please be patient while they try to get it resolved. ,2019-10-18 18:54:10+00:00,,
1401,1185267840246599681,SparkplugPower,"From Apple to wineries, businesses turn to solar in midst of power outages ",2019-10-18 18:54:08+00:00,,
1402,1185267331846438913,TinaRiepe,"After a week of power outages, high winds, fires, and earthquakes, I’ve decided the universe is trying to tell us something. I’ve been busy updating and upgrading our emergency supplies. That’s it. There’s no joke. Be prepared and be safe, y’all.",2019-10-18 18:52:07+00:00,,
1403,1185266790793973760,CoastTec,To have an #adequate and #reliable #backuppower supply consistent #maintenance and #repairs must take place and #managers must #anticipate future #growth and needs to be able to #adequately #support the #powerload if an #poweroutage occurs.,2019-10-18 18:49:58+00:00,#adequate #reliable #backuppower #maintenance #repairs #managers #anticipate #growth #adequately #support #powerload #poweroutage,
1404,1185266719255912451,FR0ST335,power outage And a fire alarm aight,2019-10-18 18:49:41+00:00,,
1405,1185266456105279488,JustPeachie05,"I was so sad to miss this yesterday, but we were dealing with the crazy power outage up north of Boston. How was the lecture?",2019-10-18 18:48:38+00:00,,
1406,1185266224374022144,josienavaa,This power outage in winton is just plain ghetto. How am I supposed to do my hair...,2019-10-18 18:47:43+00:00,,
1407,1185266217348685824,cmitsmnb,"Should your company come to a halt due to a server outage or power loss, are you prepared to pay for business downtime? Keep your business prepared for anything with this great resource. http://cache.amp.vg/datto-content.amp.vg/view/04pvntowg5mx/637070212601732428?userid=b2lvke5wz67g9",2019-10-18 18:47:42+00:00,,
1408,1185265852729430016,Benguinner,"Oh dam, I just had a power outage for a couple minutes. Spooky times indeed!",2019-10-18 18:46:15+00:00,,
1409,1185265586303049734,Citizens_agents,#PrepTip: Be ready for power outages with this quick checklist - keep devices charged grab extra batteries keep flashlights handy have cash on hand have supplies to last at least 72 hrs More info: http://www.ready.gov/power-outage,2019-10-18 18:45:11+00:00,#PrepTip,
1410,1185265414500167680,davidreevely,Exciting times in the CPAC studio. Power outage in mid show! ,2019-10-18 18:44:30+00:00,,
1411,1185265364428607488,Musenyadiana,@UmemeLtd what's up nowadays. Power outage is so common. We haven't had power in mbale since yesterday evening,2019-10-18 18:44:18+00:00,,
1412,1185264908683923456,mzania_r,I left my TV on & I'm certain that it will be damaged by this countless power outage. Bare tlwaela nou so cos in the morning power was switch off when I thought of cooking &amp; I slept then woke up to cook after 12 then left &amp; now again in my absence. Ke dichila fela tse tsona.,2019-10-18 18:42:30+00:00,,
1413,1185264720497889282,PUD3,"There's an emergency power outage affecting a portion of south Harstine Island. A tree was leaning on power lines. 341 customers are affecting, including those on Burgundy Rd, Ballow Rd, Dana Dr, Woodland Beach, Maples, Island Shores, Pt Wilson, and homes further south. ",2019-10-18 18:41:45+00:00,,
1414,1185264678215258112,DavidTwardows,Probably a power outage...,2019-10-18 18:41:35+00:00,,
1415,1185264403404509184,boldcolours,Welcome to the titanic. We are now going through the same power outages.,2019-10-18 18:40:29+00:00,,
1416,1185264388506292233,973thewavenews,"There will be a planned power outage for about 2,500 customers east of #SaintJohn this weekend.",2019-10-18 18:40:26+00:00,#SaintJohn,
1417,1185264335200886785,TECtwwi,We are currently experiencing an outage affecting 797 Members out of the Baker Substation. Crews are en route to restore power as quickly and safely as possible.,2019-10-18 18:40:13+00:00,,
1418,1185264254888349696,toolshedoutback,#HydroOne Seriously hydro one...what is going on in the amherstburg area lately. Frequent power outages sometimes multiple times daily occurring. No answers from support line. We’re in the dark...literally!,2019-10-18 18:39:54+00:00,#HydroOne,
1419,1185264047773630467,chsjnews,"There will be a planned power outage for about 2,500 customers east of #SaintJohn this weekend. https://lnkr.fm/WhN4j",2019-10-18 18:39:04+00:00,#SaintJohn,
1420,1185264046892826625,BradMPerry,"There will be a planned power outage for about 2,500 customers east of #SaintJohn this weekend.",2019-10-18 18:39:04+00:00,#SaintJohn,
1421,1185263517944950786,tyzibee,@CityTshwane is there any progress on the mooiplaats area power outage?,2019-10-18 18:36:58+00:00,,
1422,1185263495824035840,LIVINGWITHJ_,"uber driver who almost got in a wreck on a up hill, almost passed out on a mountain, now a city wide power outage. today has been exciting ",2019-10-18 18:36:53+00:00,,
1423,1185263461531635720,BostonCannons,"Due to the recent power outages due to inclement weather that affected the New England Region, @Pingreeschool &amp; the Boston Cannons will be postponing the 2nd #JuniorCannons Try-Out scheduled for this Sunday, October 20. A make-up date will be determined at a later date.",2019-10-18 18:36:45+00:00,#JuniorCannons,
1424,1185263244505767937,Boston1775,"I understood from the line workers that they would reattach the power cable to the meter before departing. We therefore expected a short-term break in power for safety, not an indefinite outage.",2019-10-18 18:35:53+00:00,,
1425,1185262810709647360,maddiewithamap,Mylar balloons are also a major cause of power outages! Mylar = metal in overhead powerlines,2019-10-18 18:34:09+00:00,,
1426,1185262800664268800,USouthernMaine,"UPDATE Friday, Oct. 18, 2:30 PM: The USM Gorham Campus is closing for the weekend due to the power outage. Students who can travel home advised to do so. Homecoming is cancelled. MORE: https://www.facebook.com/USouthernMaine/posts/10157741316372451?__xts__[0]=68.ARCBK0KxHXYO24sMMlAFnUkowGmULukkeknt1x9Hs1Ty6y35ZF3N17wMjmq33wFortq3VNPYydE4Z0drmIWP3mw4KzZDoFKmDcXS6YQzhX4uEucMWcrOVF_wPtkqOvpLKXnVyIW3Z8j5WN0j74ZgG8g-hdsUvLNJfpEujRj7zpuyCG-nFQmpTOWZTY8PewohlRE8W21wirXmLbVlg4EaFfFCMVMoQbsNYgDNf3qPD2gSQQ1PHtfaL8HWZ4qQoKlb6pSa8RChrptu9zs-xguDY-ne9JkXPPRxVruNUxw9CjxDyNqY9EW1&amp;__tn__=-R-R",2019-10-18 18:34:07+00:00,,
1427,1185262774257176582,CatawbaNCGOP,"Californians own policies keep leading to man-made power outages, forest fires, and more. Basing public policy on the cries of radical environmentalists is never good government. California’s Man-made Power Outages ",2019-10-18 18:34:01+00:00,,
1428,1185262599069470720,millenialbridge,"Navy Seals And U.S. Marines Rescue 2,100 Children From California Underground Bases - - Northern California’s power outage on Oct. 9th may have provided cover for the operation. - https://themillennialbridge.com/navy-seals-and-u-s-marines-rescue-2100-children-from-california-underground-bases/",2019-10-18 18:33:19+00:00,,
1429,1185262417011527681,_LHSAthletics,"Due to the power outage in Downtown Lowell, this afternoon's Varsity, JV and Frosh Girls Volleyball contests against Lawrence have been postponed to Friday October 25. #FlexibleFridays",2019-10-18 18:32:35+00:00,#FlexibleFridays,
1430,1185262269627850752,ELDaily,How did the #bombcyclone effect you? Did you lose power? #NewEngland #Boston #poweroutage #weather #NewYork #News,2019-10-18 18:32:00+00:00,#bombcyclone #NewEngland #Boston #poweroutage #weather #NewYork #News,
1431,1185262056078860288,fwrv_kelowna,"We apologize to anyone trying to call or stop by, we currently have no power. We will update when we have more information. @FortisBC #poweroutage ",2019-10-18 18:31:09+00:00,#poweroutage,
1432,1185261632387256320,CityTshwane,"Update on power outages Koedoespoort areas: Queenwood,moregloed,koedoespoort as well as Montana Park, Montana gardens has been switched on after an explosion at Pyramid substation.... Emergency team still busy clearing the site.",2019-10-18 18:29:28+00:00,,
1433,1185261223337779202,soulmusiq_chick,That power outage was clutch lol,2019-10-18 18:27:51+00:00,,
1434,1185261022833020928,RangeReporter,California’s forest management crisis leads to power outages for millions http://freerangereport.com/californias-forest-management-crisis-leads-to-power-outages-for-millions/ via @RangeReporter,2019-10-18 18:27:03+00:00,,
1435,1185260975785680896,KEYTNC3Beth,"This latest update on potential power outages for parts of Santa Barbara County has a number of helpful links, including information for people dependent on electricity and food spoilage. https://www.keyt.com/news/santa-barbara-s-county/santa-barbara-county-emergency-officials-urge-people-to-prepare-for-potential-power-outages/1133477659",2019-10-18 18:26:52+00:00,,
1436,1185260932018122752,rexthetvterrier,"We were lucky. No power outage. We did have some flooding in our cellar, though. Dried out now",2019-10-18 18:26:41+00:00,,
1437,1185260861738442753,jorgeoc,California companies coping with power outages @matthaber https://www.inc.com/matt-haber/coping-with-chaos-for-california-businesses-blackouts-are-becoming-norm.html vía @Inc,2019-10-18 18:26:25+00:00,,
1438,1185260653436534784,livingitgreen,Bomb Cyclone Causes Power Outages Across the Northeast http://dlvr.it/RGTgDn,2019-10-18 18:25:35+00:00,,
1439,1185260464403435521,kcrw,KCRY is off air due to a power outage! We'll update as soon as power is restored. ,2019-10-18 18:24:50+00:00,,
1440,1185260153073000451,creolelito,"While the meters may not run during the outage, once power is restored, every one of my Phillips Hue light bulbs will light. Thus causing my bill to go up. Y’all gotta fix this",2019-10-18 18:23:36+00:00,,
1441,1185259406335922176,sanketsharmaa,Anyone else experiencing power outage in #Green Point? @CityofCT ? Or is it #Loadshedding ?,2019-10-18 18:20:38+00:00,#Green #Loadshedding,
1442,1185259307920744448,CheckwDavid,"@Inc @JasonAten False premise. Pumps need power, too. While fueled cars were therefore lined up ahead of outages, EV drivers could charge at home. During outage, pump-dependent drivers were out of luck. Owners with solar could still charge their EVs. ",2019-10-18 18:20:14+00:00,,
1443,1185259100294258688,brennan_macaig,@RiverHawkHockey is there power at the tsongas center with the outage?,2019-10-18 18:19:25+00:00,,
1444,1185259065921826817,califrniaenglsh,Glad I binge watched Cold Case Files just in time for the power outage I came home to last night only to be PARANOID as shit. ,2019-10-18 18:19:17+00:00,,
1445,1185258937874038786,hgooose,power outage? only half a lesson plan? no prob ,2019-10-18 18:18:46+00:00,,
1446,1185258783213309959,MarynaDyke,"@CityPowerJhb after a 2 day power outage in Bromhof and surrounds, we now have load shedding. And then our S/S will probably trip as the power comes on. AGAIN! Really @CityPowerJhb Enough is enough!",2019-10-18 18:18:09+00:00,,
1447,1185258733758271489,Cabrera4CT,Power Outage Update ,2019-10-18 18:17:57+00:00,,
1448,1185258162007478272,allen_1987,My general area had a power outage in terms of internet but they have it working now,2019-10-18 18:15:41+00:00,,
1449,1185258023540969472,poweralertsbot,"Power outage reported at Kahawa, Kenya.(kahawa)",2019-10-18 18:15:08+00:00,,
1450,1185257994642178049,LaetitiaClark1,"@CityPowerJhb , seriously ? You have the audacity to impose load shedding on Bromhof 6B AFTER A 30 HOUR POWER OUTAGE",2019-10-18 18:15:01+00:00,,
1451,1185257872088883202,curtleng,"Hamden Outage Update: Power grid restored, most homes &amp; businesses should be back on. Thanks to UI for addressing quickly &amp; efficiently.",2019-10-18 18:14:32+00:00,,
1452,1185257690798407685,KathleenOsmond3, FREEDOM FRIDAY What the hell is going on with the power outages in America? ,2019-10-18 18:13:49+00:00,,
1453,1185257584560934914,CityTshwane,Good evening kindly note that electricity team is working on restoring power outage ETR not provided.,2019-10-18 18:13:23+00:00,,
1454,1185257200262045697,TshinaN,"@CityPowerJhb is the power outage in Linden due to load shedding, thought block 2A was being cut from 4am or is this something else?",2019-10-18 18:11:52+00:00,,
1455,1185257180766900226,Meghan_H0pe,"What you think happens when power outages occur: Equipment failure; something that can only be explained by electrical engineers, lots of $$cost to fix What really happens: Birds",2019-10-18 18:11:47+00:00,,
1456,1185256854563295234,durbanights,"i know that i said that i would go straight to bed if there is a power outage in the evening, and here i am: still very much awake",2019-10-18 18:10:29+00:00,,
1457,1185256723063296000,puckster23,Even the best teams get shut out. They did score 20 Goals before the power outage.,2019-10-18 18:09:58+00:00,,
1458,1185256573284814849,whitlockjason4,You should see how they have been driving here with the traffic lights not working due to power outages.,2019-10-18 18:09:22+00:00,,
1459,1185256296884387843,ROCXGAMINGST,"I'm going to be following the weather if I anticipate that we will be having power outages as much as I don't want to as there's a significance behind the date I will reschedule the 24-hour stream Milestone celebration, as I don't want to interrupt the content and the flow.",2019-10-18 18:08:16+00:00,,
1460,1185256290085474307,write_kmitchell,"Best part of 2.5 hours of #loadshedding? Reading under the stars with a torch How are you getting through loadshedding? (For non-South Africans, loadshedding means scheduled power outages, as our electricity grid is under pressure) ",2019-10-18 18:08:15+00:00,#loadshedding,
1461,1185255947603718146,durbanights,power outage ,2019-10-18 18:06:53+00:00,,
1462,1185255749360013312,cornellsun,"Last night, power went out for many Collegetown businesses and residences on the 400 block of College Avenue. Power returned to the block at approximately 11:45 a.m. this morning, and NYSEG no longer reports any remaining outages in Tompkins County. ",2019-10-18 18:06:06+00:00,,
1463,1185255708117225472,QulliqEnergy,Public Service Announcement Planned Power Outage in Sanikiluaq ,2019-10-18 18:05:56+00:00,,
1464,1185255517561614336,ncj_of_humboldt,"The #pgeoutage revealed weaknesses not only in preparedness but in the region's emergency infrastructure, with lives at risk if the #blackout had continued for several days. #emergency #Preparedness #poweroutage #HumboldtCounty",2019-10-18 18:05:11+00:00,#pgeoutage #blackout #emergency #Preparedness #poweroutage #HumboldtCounty,
1465,1185255250179084290,capitaljournal,Everything from volleyball to traffic lights was affected Thursday night during a two-hour power outage. ,2019-10-18 18:04:07+00:00,,
1466,1185254683977420801,NefefeEphraim,@CityTshwane any update on Mamelodi power outage,2019-10-18 18:01:52+00:00,,
1467,1185254150172565511,teavenson,SE Georgia is forecast to receive winds and heavy rains on Saturday from Tropical Cyclone 16. The storm is expected to move quickly over Florida and Southeast Georgia. Georgia Power crews are reporting to work Saturday morning ready to respond to outages if they occur.,2019-10-18 17:59:45+00:00,,
1468,1185253964805218304,greentechmedia,How will policymakers manage increasing wildfire risk in the wake of PG&E’s controversial power outage? We discuss in this week’s episode of @Poli_Climate,2019-10-18 17:59:00+00:00,,
1469,1185253818046603269,CrispySchmidt,When a whole week goes by without a power outage in Najjera ,2019-10-18 17:58:25+00:00,,
1470,1185253523849482240,shelbygrad,"PG&E, Newsom and lawmakers had months to plan for a power outage. They didn't plan enough ",2019-10-18 17:57:15+00:00,,
1471,1185253480736407552,KatieWGME,No cold/frozen items available at the Mill Creek Hannaford due to the power outage. Thankfully that’s not what I came for. #PowerOutageNecessities @wgme,2019-10-18 17:57:05+00:00,#PowerOutageNecessities,
1472,1185253416420937728,amitbmas90,"@NammaBESCOM why 2 min of rain causes power outage ,can you please tell us",2019-10-18 17:56:50+00:00,,
1473,1185253057619222528,AliceNjogo,"@KenyaPower_Care Power outage in Kisumu, Phase Failure. Kindly assist to restore supply.",2019-10-18 17:55:24+00:00,,
1474,1185252839758749703,UmemeLtd,"We regret the power failure again. No major outage has so far been reported in the area, let us engage our team and look into this .DK",2019-10-18 17:54:32+00:00,,
1475,1185252602424037376,kennedy_bouvier,"Illegal immigration ,& Mass shooting are parts of The Chaos,Electric power Outage ,Fires and black smokes are Darkness.. ""Anti- Jesus Anti-White""...Remember they accuse us of White Supremacy....&amp; Trump in The White House. THE COLOR OF DARKNESS IS BLACK.",2019-10-18 17:53:36+00:00,,
1476,1185252325486661632,SofaRambo,"Here is a little news to parley 2 people on the sidelines. US Military RESCUED 2100 children who were being tortured, raped, & murdered in tunnels in California. At the same time as the ""power outage"" in &amp; around the San Francisco Bay Area. Now this... ",2019-10-18 17:52:29+00:00,,
1477,1185252202979438595,UmemeLtd,"We regret the power failure again. No major outage has so far been reported in the area, let us engage our team and look into this .DK",2019-10-18 17:52:00+00:00,,
1478,1185252116878843904,resident_hippie,"I misread power outage map as outrage map &amp; that’s not a total mistake. Sounds like most of town is without landline phones, which most people here still need &amp; want.",2019-10-18 17:51:40+00:00,,
1479,1185251900490432519,jtth,"woah, that's good. my partner's headed there for a weekend getaway with a friend and they had to delay because their cabin was out of power; i had no idea the outage was so big!",2019-10-18 17:50:48+00:00,,
1480,1185251583220703235,hydro_customer,"Hello Eric, Are you still out of power? Consult the latest report for up-to-date information on power outages in your area: ",2019-10-18 17:49:33+00:00,,
1481,1185251279251095552,Thekelo_,"@CityTshwane with stage one loading, can power go off twice with an hour? Or is it now power outage?",2019-10-18 17:48:20+00:00,,
1482,1185251089874149380,hfxpublib,"Early Closure Notice: Due to a power outage, #SheetHarbour Public Library has closed for the remainder of the day on Friday, October 18.",2019-10-18 17:47:35+00:00,#SheetHarbour,
1483,1185250845119668224,Jack0f0neTrade,"#FollowFriday/#FF Continued... @terminallynerdy is a really great dude and an equally great content creator for all things TTRPG/gaming related! Similarly, @bebarce is an awesome guy who made his own TTRPG geared towards kids, but meant for everyone, Power Outage!",2019-10-18 17:46:37+00:00,#FollowFriday #FF,
1484,1185250737539944448,fishlore,Caring for fish during power outages ,2019-10-18 17:46:11+00:00,,
1485,1185250391065268224,Amisa70325669,@KenyaPower_Care reporting power outage since 6pm #14228920352,2019-10-18 17:44:48+00:00,,
1486,1185249953687449600,EnergyCenter,"Do power shutoffs actually work? Planned power outages are becoming the “new normal”, and experts such as CSE’s Senior Policy Advisor, Steve Weissman, say utilities should do more to protect customers. ",2019-10-18 17:43:04+00:00,,
1487,1185249820233080833,creolelito,Woman dies from starvation after Georgia Power has a power outage Woman is I. I am woman.,2019-10-18 17:42:32+00:00,,
1488,1185249725810790400,heIIraiiser,"things i have also missed : a power outage that lastest more than 4 hours so everyone had to go home, a flood, a gas leak",2019-10-18 17:42:10+00:00,,
1489,1185249420490792962,creolelito,@GeorgiaPower I’m requesting a month bill credit for this Power outage inconvenience. Please and thank you ,2019-10-18 17:40:57+00:00,,
1490,1185249341667078145,MTSAthletics,"Due to a power outage in Hamden, the Girls Swim/Dive Meet today, 10/18, at Hamden is postponed. Make up date is yet to be determined.",2019-10-18 17:40:38+00:00,,
