,Event,Stage,Query Date,Query Term,Id,Username,Text,Date,Hashtags,Location
390,july-end,before,2019-06-30,power outage,1144979518760734720,Ccc_jdvvnl,Sir due to transformer burn power outage in ur area our team is working to fix it asap...,2019-06-29 14:42:44+00:00,,
391,july-end,before,2019-06-30,power outage,1144978927561187329,theaddresshomes,"Banana Gate Estate is Paradise! The estate is a masterpiece of design and craftsmanship featuring a swimming pool which is well designed and structured, the estate is spacious enough to contain more than three cars per house, 24hours no power outage and armed security guards. ",2019-06-29 14:40:23+00:00,,
392,july-end,before,2019-06-30,power outage,1144978425246957570,byte_base,Toshiba Memory and Western Digital on Friday disclosed that an unexpected power outage in the Yokkaichi province in Japan on June 15 affected the manufacturing... http://www.anandtech.com/show/14596/toshiba-western-digital-nand-production-partially-halted-by-power-outage,2019-06-29 14:38:23+00:00,,
393,july-end,before,2019-06-30,power outage,1144977902372556800,MissAprilFalls,There has been power outages all week on the tram. Something is going on with NET tram.,2019-06-29 14:36:19+00:00,,
394,july-end,before,2019-06-30,power outage,1144977587460083713,RevoluSunMass,"Due to the weather, power is out in several areas of Greater #Boston. Is your home protected from outages? Ask us about #battery #storage https://patch.com/massachusetts/burlington/s/grika/another-thunderstorm-on-its-way-with-damaging-wind-hail?utm_source=alert-breakingnews&amp;utm_medium=email&amp;utm_term=weather&amp;utm_campaign=alert",2019-06-29 14:35:04+00:00,#Boston #battery #storage,
395,july-end,before,2019-06-30,power outage,1144976849036087296,anamafalda1992,Zimbabwe: Reality Check for Mnangagwa As Speech Is Hit By Power Outage ,2019-06-29 14:32:08+00:00,,
396,july-end,before,2019-06-30,power outage,1144976714424082434,Macoww,Hi. Please assist or explain why the we are experiencing frequent power outages @CoE_Call_Centre @City_Ekurhuleni,2019-06-29 14:31:36+00:00,,
397,july-end,before,2019-06-30,power outage,1144976348768698368,Ccc_jdvvnl,Sir due to pole down power outage in ur area our team is working to fix it asap....,2019-06-29 14:30:08+00:00,,
398,july-end,before,2019-06-30,power outage,1144975398435991553,Odasdo_art,">14 hour power outage holy hell, that's absurd! Do you have any idea what's going on?",2019-06-29 14:26:22+00:00,,
399,july-end,before,2019-06-30,power outage,1144973976738914304,jack_daniel,"Had a power outage a few days ago. My needlessly complex home network recovered and rerouted traffic through an alternate gateway when one of the two primaries didn't come up, and everything works fine. But I don't remember how I set it up to do that. Maybe it's time to simplify.",2019-06-29 14:20:43+00:00,,
400,july-end,before,2019-06-30,power outage,1144973758555312128,Ccc_jdvvnl,Sir due to 11 kv line fault power outage in ur area our team is working to fix it asap...,2019-06-29 14:19:51+00:00,,
401,july-end,before,2019-06-30,power outage,1144973633007312896,ziggyflybone3,Power outage? ,2019-06-29 14:19:21+00:00,,
402,july-end,before,2019-06-30,power outage,1144973569434234882,iamryanlittle,"What's up, fam? Woke up to a power outage. You?",2019-06-29 14:19:06+00:00,,
403,july-end,before,2019-06-30,power outage,1144973182622949377,Nafussa,Plans for equitable load shedding? After 8 years shouldn't the plan be a resolution to power outage problems ?,2019-06-29 14:17:33+00:00,,
404,july-end,before,2019-06-30,power outage,1144972881434071040,Serkan75437012,Cold and wet footy night #power outage in sodden #Adelaideoval #weareportadelaide #westernbulldogs @PAFC @westernbulldogs,2019-06-29 14:16:22+00:00,#power #Adelaideoval #weareportadelaide #westernbulldogs,
405,july-end,before,2019-06-30,power outage,1144972704774152192,Ccc_jdvvnl,Sir due to transformer burn power outage in ur area our team is working to fix it asap...,2019-06-29 14:15:40+00:00,,
406,july-end,before,2019-06-30,power outage,1144972695177703424,WeatherErik,"7 YEARS AGO- 60 to 80 mph+ winds over several states from #Illinois to The #Delmarva. The #2012Derecho creating power outages for days followed by blistering #heat. A word that many in some states never want to hear again, #derecho. #WeatherHistory",2019-06-29 14:15:37+00:00,#Illinois #Delmarva #2012Derecho #heat #derecho #WeatherHistory,
407,july-end,before,2019-06-30,power outage,1144970886564536320,Sketchire_Kat,So... power outage in my region on my day off... this is fine... I don't miss all of you or anything...,2019-06-29 14:08:26+00:00,,
408,july-end,before,2019-06-30,power outage,1144969696061640705,JaredAWasser,"Why does @Xfinity @comcastcares always take hours to come back after a power outage?! Power was out for 25 minutes, but internet has been out for 2.5 hours!",2019-06-29 14:03:42+00:00,,
409,july-end,before,2019-06-30,power outage,1144969486954586112,VirtuallyMarti,Site's server is having technical difficulties. It's being chased up and Joe's doing everything in his power to get it running. Really sorry about this outage. ,2019-06-29 14:02:52+00:00,,
410,july-end,before,2019-06-30,power outage,1144969453018521601,tgsltd1,"Me: total power outage, need for more petrol to run generators for light",2019-06-29 14:02:44+00:00,,
411,july-end,before,2019-06-30,power outage,1144969353533820928,Debolz2,@EKOELECTRICITY A culture of power outages overnights at Coates Street/ Odunfa Street East Ebute metta community is exposing us to robberies,2019-06-29 14:02:21+00:00,,
412,july-end,before,2019-06-30,power outage,1144969027388878850,gencellenergy,#ICYMI - Summertime brings extreme weather events that cause disruptions such as power outages - prepare your business in advance with #backup power. #FuelCells #SayNoToDiesel,2019-06-29 14:01:03+00:00,#ICYMI #backup #FuelCells #SayNoToDiesel,
413,july-end,before,2019-06-30,power outage,1144968885260705792,BELDBraintree,As of 9:07 a.m. all power has been restored. If you are experiencing any issues please call 781.348.BELD (2353). Please do not call the @BraintreePolice Department to report a power outage,2019-06-29 14:00:29+00:00,,
414,july-end,before,2019-06-30,power outage,1144968818080604161,poweralertsbot,"Power outage reported at 105 James Gichuru Road, Nairobi, Kenya.(lavington road)",2019-06-29 14:00:13+00:00,,
415,july-end,before,2019-06-30,power outage,1144968327187484672,IncidentAlert22,"Power Outage: 16:02: (906 premises) - Ferguson Road, Tatura - Restoration: 02:30 30-06-2019 Cause: Under investigation See https://www.powercor.com.au/power-outages #vicPower",2019-06-29 13:58:16+00:00,#vicPower,
416,july-end,before,2019-06-30,power outage,1144967784847331333,Mariner196,BBC News - Argentina and Uruguay reel after massive power outage ,2019-06-29 13:56:07+00:00,,
417,july-end,before,2019-06-30,power outage,1144967748839202819,aedcelectricity,"Good Day, Our apologies for the prolonged power outage. We regret all inconvenience caused, all hands are on deck to ensure supply is restored and improved, kindly bear with us.",2019-06-29 13:55:58+00:00,,
418,july-end,before,2019-06-30,power outage,1144966430246481920,aedcelectricity,"Good Day, Our apologies for the prolonged power outage. We regret all inconvenience caused, all hands are on deck to ensure supply is restored and improved, kindly bear with us.",2019-06-29 13:50:44+00:00,,
419,july-end,before,2019-06-30,power outage,1144966159269343233,ConcordMAPD,Update: Power Outage ,2019-06-29 13:49:39+00:00,,
420,july-end,before,2019-06-30,power outage,1144965791059709952,Aerron_,"@XcelEnergyCO what happened to our power in Golden? Someone hit a transformer? Also, thanks for being so quick. I was woken by the power outage and have followed the incident since it began. You guys were on it within the minutes it happened and that’s awesome.",2019-06-29 13:48:11+00:00,,
421,july-end,before,2019-06-30,power outage,1144965600332173313,daytondailynews,#UPDATE: Power outages nearly restored in Clark County ,2019-06-29 13:47:26+00:00,#UPDATE,
422,july-end,before,2019-06-30,power outage,1144965575866814464,WHIORadio,#UPDATE: Power outages nearly restored in Clark County https://www.whio.com/news/local/over-700-without-power-clark-county/58W8K92uJXW8GsELzDpstJ/,2019-06-29 13:47:20+00:00,#UPDATE,
423,july-end,before,2019-06-30,power outage,1144965564789645312,whiotv,#UPDATE: Power outages nearly restored in Clark County https://www.whio.com/news/local/over-700-without-power-clark-county/58W8K92uJXW8GsELzDpstJ/,2019-06-29 13:47:17+00:00,#UPDATE,
424,july-end,before,2019-06-30,power outage,1144965055366205440,poweralertsbot,"Power outage reported at Westlands Rd, Nairobi, Kenya.(westlands road)",2019-06-29 13:45:16+00:00,,
425,july-end,before,2019-06-30,power outage,1144965017030164480,poweralertsbot,"Power outage reported at Lavington, Nairobi, Kenya.(lavington)",2019-06-29 13:45:07+00:00,,
426,july-end,before,2019-06-30,power outage,1144965011779051520,poweralertsbot,"Power outage reported at Waiyaki Way, Kenya.(waiyaki way)",2019-06-29 13:45:05+00:00,,
427,july-end,before,2019-06-30,power outage,1144964908603363330,OrbitalDrums,"Regardless of the power outages, we will still be at the @LVZoo today for the food truck festival! Come out and see us perform and grab a bite to eat!",2019-06-29 13:44:41+00:00,,
428,july-end,before,2019-06-30,power outage,1144964246385627138,MetalsmithMama,First full week of summer holiday. Heatwave. Power outages. 14 hour work days. Piles of clean laundry to be put away. Kiddos running through the sprinkler. Heart full. Welcome to the… https://www.instagram.com/p/BzS7UGdAWlJ/?igshid=1u92q7nwwj9vr,2019-06-29 13:42:03+00:00,,
429,july-end,before,2019-06-30,power outage,1144963973441179648,khanwahid51,@MSEDCL cons.000550575906 No power since last 7 hours at mumbra kausa http://devripada.no reason defined further a false sms sent by msedcl as phase out resolved at 1.50.but failure continued http://still.is it outage or failure?msedcl know better ,2019-06-29 13:40:58+00:00,,
430,july-end,before,2019-06-30,power outage,1144963764258652160,amoljoshi,"After the power was restored at about 6:15 pm, there is an outage again. This is just the first day of rainfall in Nagpur and it is not even raining heavily. Sign of worse times to come or should we call it Sabka Vikas?",2019-06-29 13:40:08+00:00,,
431,july-end,before,2019-06-30,power outage,1144963553004326912,0ldmanGlen,"Given that a power outage can cost them millions if not billions, you'd think they'd have a redundant power setup, generators, massive bank of batteries, something. I get that the scale is pretty big, but still, million in backup or millions lost because a drunk hit a lightpole.",2019-06-29 13:39:18+00:00,,
432,july-end,before,2019-06-30,power outage,1144963336351731713,LorainPLSystem,"Unfortunately, our Columbia Branch will be CLOSED today due to a power outage. We apologize for any inconvenience!",2019-06-29 13:38:26+00:00,,
433,july-end,before,2019-06-30,power outage,1144962371645005829,AdamMacVicar,"Calgarians clean up after thunderstorm causes flash flooding, power outages. #YYC #Abstorm @GlobalCalgary",2019-06-29 13:34:36+00:00,#YYC #Abstorm,
434,july-end,before,2019-06-30,power outage,1144961417776443394,ndngenuity,Dominion Energy problem causes power outage on Hatteras and Ocracoke Islands. ,2019-06-29 13:30:49+00:00,,
435,july-end,before,2019-06-30,power outage,1144959516129165313,Ccc_jdvvnl,Sir due to feeder of power outage in ur area our team is working there to fix it asap...,2019-06-29 13:23:15+00:00,,
436,july-end,before,2019-06-30,power outage,1144959194870583296,reneyball,Power out @staybridge suites in Tucson. I hope the power comes back on soon. It’s going to be 106 degrees today! No outages reported by Tucson Electric Power,2019-06-29 13:21:59+00:00,,
437,july-end,before,2019-06-30,power outage,1144958987479191552,4766847b6e8c495,"Calgarians clean up after thunderstorm causes flash flooding, power outages https://globalnews.ca/news/5441581/calgarians-clean-up-thunderstorm-flash-flooding-power-outages/",2019-06-29 13:21:09+00:00,,
438,july-end,before,2019-06-30,power outage,1144958204062896129,MarleyK20,"I'm for a @JulianCastro and @KamalaHarris ticket in no particular order. After a few years of Trump, I think it's time for a White male power outage. With great power comes great responsibility. They've demonstrated they're reckless with their power too many times. #",2019-06-29 13:18:02+00:00,,
439,july-end,before,2019-06-30,power outage,1144957970943488000,StillSwirling,Sorry to hear about the power outage! We're having some nasty weather here this morning. Hope you all stay safe and have a good week!,2019-06-29 13:17:07+00:00,,
440,july-end,before,2019-06-30,power outage,1144957671965175809,KlassyModel23,Waking up to a power outage ain't it.,2019-06-29 13:15:55+00:00,,
441,july-end,before,2019-06-30,power outage,1144957284243652608,aedcelectricity,"Good Day, Our apologies for the prolonged power outage. We regret all inconvenience caused, all hands are on deck to ensure supply is restored and improved, kindly bear with us.",2019-06-29 13:14:23+00:00,,
442,july-end,before,2019-06-30,power outage,1144956399664934912,HydroOne,"Hi Majed, when an outage occurs, our crews do their absolute best to restore power as quickly and as safely as possible. We thank you for your patience. -JY",2019-06-29 13:10:52+00:00,,
443,july-end,before,2019-06-30,power outage,1144956116771725312,HydroOne,"Hi Paul, when an outage occurs, our crews do their absolute best to restore power as quickly and as safely as possible. We thank you for your patience. -JY",2019-06-29 13:09:45+00:00,,
444,july-end,before,2019-06-30,power outage,1144956024438362114,perfectly_soy,"Hoping the power comes back on in Salvo, NC!!! #OBX #hatteras #ocracoke #poweroutage",2019-06-29 13:09:23+00:00,#OBX #hatteras #ocracoke #poweroutage,
445,july-end,before,2019-06-30,power outage,1144955462405640192,IncidentAlert22,"Power Outage: 16:13: (53 premises) - Toolamba Road, Toolamba - Restoration: 02:30 30-06-2019 Cause: Storm activity See https://www.powercor.com.au/power-outages #vicPower",2019-06-29 13:07:09+00:00,#vicPower,
446,july-end,before,2019-06-30,power outage,1144955392662917120,manitobahydro,#mboutage We have a crew responding to an outage in the North End. We’re working to restore power as quickly and as safely as possible. Traffic lights may be affected. Please drive safely and treat intersections as 4-way stops. Thanks for your patience. ,2019-06-29 13:06:52+00:00,#mboutage,
447,july-end,before,2019-06-30,power outage,1144954840373743616,essexpowerlines,Power Outage for LaSalle http://www.epgsupport.ca/?p=5705,2019-06-29 13:04:40+00:00,,
448,july-end,before,2019-06-30,power outage,1144954763974455296,amlikethewind,Power outage affecting Hatteras Island and Ocracoke Island | http://WAVY.com,2019-06-29 13:04:22+00:00,,
449,july-end,before,2019-06-30,power outage,1144954677383094273,RevolutionsCen,#empowerment #poweroutage #BREAKING Encyclopedia with a difference site:DoU know women will rule the world in future http://bit.ly/Ra4gc7,2019-06-29 13:04:01+00:00,#empowerment #poweroutage #BREAKING,
450,july-end,before,2019-06-30,power outage,1144953545944252417,ashish_inchekar,"@cbawankule @CMOMaharashtra @MAHADISCOM ...sir, need help. #poweroutage #mahadiscomfail",2019-06-29 12:59:32+00:00,#poweroutage #mahadiscomfail,
451,july-end,before,2019-06-30,power outage,1144953474586763264,nativeopinion,"Due to a power outage in our main Connecticut Studio, we have to cancel our live show for this morning. We will attempt to re-schedule our Guest, Mark Charles as soon as we can. Kutupitush! (Thank You) for listening, and our apologies! http://www.nativeopinion.com",2019-06-29 12:59:15+00:00,,
452,july-end,before,2019-06-30,power outage,1144953358538559489,loyalcherfan,@manitobahydro power outage here on Boyd Avenue. How long before we have electricity?,2019-06-29 12:58:47+00:00,,
453,july-end,before,2019-06-30,power outage,1144953268889686016,eljefe83,Jewelers Warned: Beware of Power Interruptions This Holiday https://www.jckonline.com/editorial-article/jewelers-power-interruptions/ via @JCKMagazine #poweroutage,2019-06-29 12:58:26+00:00,#poweroutage,
454,july-end,before,2019-06-30,power outage,1144953237688246273,StormCenter7,Here is an updated look at power outages across the Miami Valley. More information: http://www.whio.com,2019-06-29 12:58:18+00:00,,
455,july-end,before,2019-06-30,power outage,1144953160534056960,BFrikinautas,"I lost mine due to an accident (a power outage, I think).",2019-06-29 12:58:00+00:00,,
456,july-end,before,2019-06-30,power outage,1144953036261011457,CapeHatterasNPS,"During the power outage, campground reservations and ORV permits may still be purchased online at http://recreation.gov. For power outage updates, visit: http://CHEC.coop.",2019-06-29 12:57:30+00:00,,
457,july-end,before,2019-06-30,power outage,1144953024625823745,ashish_inchekar,@MAHADISCOM Dear Mseb....power outage in our building for last 18 hrs. Customer care not responding. Can you please help. DM for contact details.,2019-06-29 12:57:27+00:00,,
458,july-end,before,2019-06-30,power outage,1144952603358445569,CapeHatterasNPS,Seashore visitor centers and campground kiosks on Hatteras & Ocracoke Islands are temporarily closed due to the current power outage on both islands. Lighthouse climb tickets and ORV permit sales are suspended until the power is restored. ,2019-06-29 12:55:47+00:00,,
459,july-end,before,2019-06-30,power outage,1144951376600023041,landk116,@DominionEnergy Do you have any update on the Hatteras Island / Ocracoke Island Power outage?,2019-06-29 12:50:55+00:00,,
460,july-end,before,2019-06-30,power outage,1144950552280875008,dglobe,Businesses adjust to unexpected power outage https://trib.al/8CFoTh1,2019-06-29 12:47:38+00:00,,
461,july-end,before,2019-06-30,power outage,1144950271937843200,NatBatsx,There’s a power outage in Rushmere ,2019-06-29 12:46:31+00:00,,
462,july-end,before,2019-06-30,power outage,1144950253822631936,LaurensElectric,1200 members are without power in the Five Forks area. Crews are on the way to determine the cause of the outage and begin restoration. ,2019-06-29 12:46:27+00:00,,
463,july-end,before,2019-06-30,power outage,1144949972502061056,Woody_Dogs,Power outage in Port Adelaide tonight. Well done @westernbulldogs #MightyWest #AFLPortDogs,2019-06-29 12:45:20+00:00,#MightyWest #AFLPortDogs,
464,july-end,before,2019-06-30,power outage,1144947951870939136,IncidentAlertHQ,"Power Outage: 22:34: (63 premises) - Forest Street, Colac East - Restoration: 01:30 30-06-2019 Cause: Under investigation See https://www.powercor.com.au/power-outages #vicPower",2019-06-29 12:37:18+00:00,#vicPower,
465,july-end,before,2019-06-30,power outage,1144947947240480768,IncidentAlertHQ,"Power Outage: 22:34: (92 premises) - Forest Street, Colac East - Restoration: 01:30 30-06-2019 Cause: Under investigation See https://www.powercor.com.au/power-outages #vicPower",2019-06-29 12:37:17+00:00,#vicPower,
466,july-end,before,2019-06-30,power outage,1144947944279269376,IncidentAlertHQ,"Power Outage: 22:34: (152 premises) - Forest Street, Colac East - Restoration: 01:30 30-06-2019 Cause: Under investigation See https://www.powercor.com.au/power-outages #vicPower",2019-06-29 12:37:16+00:00,#vicPower,
467,july-end,before,2019-06-30,power outage,1144947941091602438,IncidentAlertHQ,"Power Outage: 22:34: (246 premises) - Forest Street, Colac East - Restoration: 01:30 30-06-2019 Cause: Under investigation See https://www.powercor.com.au/power-outages #vicPower",2019-06-29 12:37:15+00:00,#vicPower,
468,july-end,before,2019-06-30,power outage,1144947705912971264,Another_Night3,All good... had to open up the Demarc outside and power-cycle the unit... it got hung up due to the outage.,2019-06-29 12:36:19+00:00,,
469,july-end,before,2019-06-30,power outage,1144947481106624513,Shaftan,The latest on this summer's Saturday power outage. https://www.facebook.com/1018567072/posts/10216276032146310/,2019-06-29 12:35:26+00:00,,
470,july-end,before,2019-06-30,power outage,1144947437141970944,hnbot,Toshiba and WD NAND Production Hit by Power Outage: 6 Exabytes Lost (Discussion on HN - http://bit.ly/2FFYsXE) https://www.anandtech.com/show/14596/toshiba-western-digital-nand-production-partially-halted-by-power-outage,2019-06-29 12:35:15+00:00,,
471,july-end,before,2019-06-30,power outage,1144947155305750530,blkwhereswaldo,Picked up keys for my new apartment yesterday and the traffic lights and restaurants were closed due to a “power outage”. You telling me I moved to a nice area just to find out the suburbs don’t pay their light bill either. ,2019-06-29 12:34:08+00:00,,
472,july-end,before,2019-06-30,power outage,1144945928916340736,vDid78,The repercussions of a 13mn power outage on the global price of #flash. Makes you think twice about the price of your downtime. This is just insane numbers #storage #BCDR,2019-06-29 12:29:16+00:00,#flash #storage #BCDR,
473,july-end,before,2019-06-30,power outage,1144945868757508099,BVIPlatinum,Territory-Wide Power Outage Caused By Engine Malfunction--Minister Rymer https://www.bviplatinum.com/news.php?articleId=30623,2019-06-29 12:29:01+00:00,,
474,july-end,before,2019-06-30,power outage,1144945226500456449,JessicaKatitus,Hey @firstenergycorp why can't I just report a stupid outage? Why am I going to go through the hassle of signing up for an online account to just tell you HEY WE HAVE NO POWER. This is ridiculous. #fixyoursystem #andmypower #stupidisasstupiddoes,2019-06-29 12:26:28+00:00,#fixyoursystem #andmypower #stupidisasstupiddoes,
475,july-end,before,2019-06-30,power outage,1144943283077992450,GeorgeJacob20,@TsspdclCorporat don't have power in entire Bank of Baroda Colony Bhoodevinagar Alwal for the past 30 minutes. Please restore supply. This is today's third power outage. 9347292024.,2019-06-29 12:18:45+00:00,,
476,july-end,before,2019-06-30,power outage,1144943189243117568,ScottDargavel,.@DRSgovuk 88001 at Coatbridge Central with the inaugural Grangemouth - Tilbury (via Daventry) service for @EddieStobartCom &amp; @forthports - 8 boxes this time. Notably running on Diesel at this point - possible cause of the earlier Camelon power outage? @Clinnick1 @railcamlive,2019-06-29 12:18:22+00:00,,
477,july-end,before,2019-06-30,power outage,1144943179063595010,AngelaCristiani,".@nationalgridus Power outage on Sturtevant Road, #QuincyMA. Thunder and lightning hit at the same time...and all power went out. @CityofQuincy",2019-06-29 12:18:20+00:00,#QuincyMA,
478,july-end,before,2019-06-30,power outage,1144942359525961728,poweralertsbot,"Power outage reported at Mwiki, Nairobi, Kenya.(mwiki)",2019-06-29 12:15:05+00:00,,
479,july-end,before,2019-06-30,power outage,1144942320556683264,_trileyyy,"PSA: don’t waste your time driving to the gym this morning, because planet fitness (on Bechtle) is closed due to a power outage ",2019-06-29 12:14:55+00:00,,
480,july-end,before,2019-06-30,power outage,1144942193448087553,LindaFothergill,"Great effort doggo's, creating a power outage in Adelaide",2019-06-29 12:14:25+00:00,,
481,july-end,before,2019-06-30,power outage,1144941985234636800,TishaLewis,"STORM DAMAGE: Trees down, debris everywhere & power outages in Suitland neighborhood after Friday night storm #fox5dc",2019-06-29 12:13:35+00:00,#fox5dc,
482,july-end,before,2019-06-30,power outage,1144941800127381506,MatthewRCoats,@DareCountyEM I'm surprised that you don't have anything regarding the power outage currently affecting all of Hatteras Island and Ocracoke. CHECOOP has let everybody know it's a transmission issue from Old Dominion.,2019-06-29 12:12:51+00:00,,
483,july-end,before,2019-06-30,power outage,1144941672968704000,tasherratt,I can tell this is a major power outage as my mobile signal is dead as well.,2019-06-29 12:12:21+00:00,,
484,july-end,before,2019-06-30,power outage,1144941266402238466,aedcelectricity,"Our apologies for the prolonged power outage. We regret all inconvenience caused, all hands are on deck to ensure supply is restored and improved, kindly bear with us.",2019-06-29 12:10:44+00:00,,
485,july-end,before,2019-06-30,power outage,1144941196663386112,LindaFothergill,Power outage in Adelaide #aflportdogs,2019-06-29 12:10:27+00:00,#aflportdogs,
486,july-end,before,2019-06-30,power outage,1144939769325129728,amaezeaviator,@aedcelectricity was there another #PSA about the current power outage in the American Int’l School area in Durunmi.? There has been no power since early Friday morning,2019-06-29 12:04:47+00:00,#PSA,
487,july-end,before,2019-06-30,power outage,1144939415120285696,betterhn50,51 – Toshiba and WD NAND Production Hit by Power Outage: 6 Exabytes Lost https://www.anandtech.com/show/14596/toshiba-western-digital-nand-production-partially-halted-by-power-outage,2019-06-29 12:03:23+00:00,,
488,july-end,before,2019-06-30,power outage,1144938936562638849,mohapsat,Toshiba and WD NAND Production Hit by Power Outage: 6 Exabytes Lost https://www.anandtech.com/show/14596/toshiba-western-digital-nand-production-partially-halted-by-power-outage #AI #news #tech,2019-06-29 12:01:29+00:00,#AI #news #tech,
489,july-end,before,2019-06-30,power outage,1144938823337435136,newsyc50,Toshiba and WD NAND Production Hit by Power Outage: 6 Exabytes Lost http://bit.ly/2RFbBF2 (http://bit.ly/2xgHXga),2019-06-29 12:01:02+00:00,,
490,july-end,before,2019-06-30,power outage,1144938432319414272,Brezals,When you need to wash your hand during a power outage,2019-06-29 11:59:28+00:00,,
491,july-end,before,2019-06-30,power outage,1144938265981665280,hackernewsrobot,Toshiba and WD NAND Production Hit by Power Outage: 6 Exabytes Lost https://www.anandtech.com/show/14596/toshiba-western-digital-nand-production-partially-halted-by-power-outage,2019-06-29 11:58:49+00:00,,
492,july-end,before,2019-06-30,power outage,1144937102913757189,GermantownVet,Currently we are experiencing a power outage. We do not have an expected time that it will be restored. If your pet is sick please call the Village Vet of Urbana 301-874-3050. If you are dropping off or picking... https://www.facebook.com/187905721221905/posts/2519085758103878/,2019-06-29 11:54:11+00:00,,
493,july-end,before,2019-06-30,power outage,1144936194922430464,WAVY_News,#BREAKING: Power outage affecting all of Hatteras Island and Ocracoke Island ,2019-06-29 11:50:35+00:00,#BREAKING,
494,july-end,before,2019-06-30,power outage,1144935162053976068,khanwahid51,@MSEDCL cons.000550575906 Msedcl never declare clearly the reason of power failure.they keep power off all over the day.they should reveal the reason whether it failure or outage? Despite it send sms of failure resolved.what it meant by? ,2019-06-29 11:46:29+00:00,,
495,july-end,before,2019-06-30,power outage,1144934953429491712,KingMikeBeon,POWER OUTAGE IS OVER,2019-06-29 11:45:39+00:00,,
496,july-end,before,2019-06-30,power outage,1144934544509788160,Deepak1202,@bsesdelhi @ArvindKejriwal power cut in Paryavaran complex is so common and almost 5-6 time power cuts a day. It feels hell when lights goes off in 42degree temperature. You should provide regular and outage free electricity rather than providing subsidized.,2019-06-29 11:44:01+00:00,,
497,july-end,before,2019-06-30,power outage,1144934434749210626,only_1mich,He sure for me say power outage must dey once or twice.. even though una run 3 standby mikano self.,2019-06-29 11:43:35+00:00,,
498,july-end,before,2019-06-30,power outage,1144932941753135105,OBXConnection,6/29 - Waves/Salvo Power Outage? https://www.obxconnection.com/outer-banks-forum/forum-thread-new.aspx?Thread=104688,2019-06-29 11:37:39+00:00,,
499,july-end,before,2019-06-30,power outage,1144932096491905025,pennfire51,@DareCountyEM power outage Frisco ? Any idea when coming back on?,2019-06-29 11:34:18+00:00,,
500,july-end,before,2019-06-30,power outage,1144930758668234752,TekSavvyCSR,"We have contacted Rogers and they do confirm there was an outage and a 5 minute power cycle will resolve it. If you have tried that and still having issues, please DM us your account information so we can assist you further. - GM",2019-06-29 11:28:59+00:00,,
501,july-end,before,2019-06-30,power outage,1144930478371287041,Nethandor,Already 20C here at 7:30amm heading to 35C and a power outage to wake up to ,2019-06-29 11:27:52+00:00,,
502,july-end,before,2019-06-30,power outage,1144929195652517888,HatterasRealty,All of Hatteras Island is experiencing a power outage. We understand that the outage extends to Ocracoke as well. Cape Hatteras Electric Cooperative is waiting for Dominion Power Co. to report on the cause and... https://www.facebook.com/19690453282/posts/10156939628068283/,2019-06-29 11:22:46+00:00,,
503,july-end,before,2019-06-30,power outage,1144927886857637891,stevenporter12,@SPEnergyNetwork power outage FK4 2BE,2019-06-29 11:17:34+00:00,,
504,july-end,before,2019-06-30,power outage,1144927638076764165,BrianSmith1971,"@CityPowerJhb can you please advise on the ref: CPWEB2489892. Apparently it was a planned outage, cant find any ref on Twitter, but some houses reporting power restored.",2019-06-29 11:16:35+00:00,,
505,july-end,before,2019-06-30,power outage,1144927157136662528,CobramCourier,There are widespread power outages on the NSW side of the Murray River. The blackout in Barooga began just before 5 pm and Essential Energy says crews are currently investigating and estimate power will be back on between 11 and 12 pm. Stay safe out there! ,2019-06-29 11:14:40+00:00,,
506,july-end,before,2019-06-30,power outage,1144926727136788480,TimothyGeesaman,"No electric ,no coffee pot and this is not the way to start you morning! This electric company west penny power is stupid. Everyone power will be restored by 10:00am power outages are under investigation . I gotz my 8ball pool keep it going people",2019-06-29 11:12:58+00:00,,
507,july-end,before,2019-06-30,power outage,1144926021176741895,bilald,"Consider the spike in birth rates nine months after, say, a week of blizzard conditions or power outages. I expect the same sort of thing at some point in the near future except it's all variations on the same statue of @mPinoe.",2019-06-29 11:10:09+00:00,,
508,july-end,before,2019-06-30,power outage,1144925380882653185,TidelandEMC,Transmission outage: power is off to both Hatteras and Ocracoke islands. Will provide additional info shortly.,2019-06-29 11:07:37+00:00,,
509,july-end,before,2019-06-30,power outage,1144922755919437825,StormCenter7,Here is an updated look at power outages across the Miami Valley. More information: http://www.whio.com,2019-06-29 10:57:11+00:00,,
510,july-end,before,2019-06-30,power outage,1144922558917160960,WanderingLeo,I’m still looking for a bat phone for my land line. Rotary needed for power outages.,2019-06-29 10:56:24+00:00,,
511,july-end,before,2019-06-30,power outage,1144921718206676999,CHEMC09,We are currently experiencing a power outage affecting all of Hatteras Island and Ocracoke Island. Crews are investigating. Updates to follow #obx,2019-06-29 10:53:03+00:00,#obx,
512,july-end,before,2019-06-30,power outage,1144921643770417152,GrowUPeople,"#Honduras Where is @jorgeramosnews ? The @WhiteHouse handpicked @JuanOrlandoH, proclaimed President after a convenient power ""outage"". Was Honduras #powergrid also attacked by the US? Hondurans massive protests not covered by @BBCWorld @Reuters @CNN @AP",2019-06-29 10:52:46+00:00,#Honduras #powergrid,
513,july-end,before,2019-06-30,power outage,1144921218908397568,alectranews,Power #Outage event in #Guelph @06:46 AM affecting 1748 homes and businesses. Check out our outage map at http://bit.ly/1STLc3d,2019-06-29 10:51:04+00:00,#Outage #Guelph,
