,Event,City,Stage,Query Date,Id,Username,Text,Date,Hashtags,Location
0,ne_bomb_cyclone,boston,before,2019-10-15,1183359539980263424,ToddMilewski,One more note before I get on the plane: @BadgerMHockey is at 50% on the power play but doesn't have the best percentage on campus. @BadgerWHockey is at 52% through six games after going 4-for-4 in a 7-3 win at Ohio State yesterday.,2019-10-13 12:31:14+00:00,,
1,ne_bomb_cyclone,boston,before,2019-10-15,1182284510622339073,MsLaToshaBrown,"I believe the energy we put out in the world creates more energy. We need the generate love in the world right now. For the Kurdish people, ourselves and for each other. Here is a video that highlights our Love and Power building work. Love works y’all! ",2019-10-10 13:19:27+00:00,,
2,ne_bomb_cyclone,boston,before,2019-10-15,1181909705691684864,lauren_marietta,"""Why should we care about the bad behavior of a brilliant physicist who died >30 years ago? ...B/c the power structures that enabled Feynman’s sexism then are the same ones that now allow us to forget his conduct, remembering him only as a great scientist."" THANK you, @abehmard",2019-10-09 12:30:07+00:00,,
3,ne_bomb_cyclone,boston,before,2019-10-15,1181568421286334464,tonyhawk,Nelson Mandela said that “sport has the power to change the world” because it can unite people like little else does. I’m a proud supporter of @LaureusSport; they use the inspirational and unifying power of sport as a force for good #SportUnitesUs,2019-10-08 13:53:58+00:00,#SportUnitesUs,
4,ne_bomb_cyclone,boston,before,2019-10-15,1181216354294226944,JoeBarri,Trump's presidency has been defined solely in terms of his obsession with power. His tweets and other daily pursuits are entirely Machiavellian.,2019-10-07 14:34:59+00:00,,
5,ne_bomb_cyclone,boston,before,2019-10-15,1176898955768205315,Data4BlackLives,“Plantations were diverse and inclusive places .... “ @ruha9 on the potential violence of inclusion when unchecked for the power and hierarchies that underlines it. #PleaseDontIncludeUs Workshop @Harvard – at John F. Kennedy School of Government,2019-09-25 16:39:11+00:00,#PleaseDontIncludeUs,
6,ne_bomb_cyclone,boston,before,2019-10-15,1176476394966138880,davegerhardt,The power of books = getting unstuck on an idea. Stuck. Find the related book. Flip through. Get unstuck.,2019-09-24 12:40:05+00:00,,
7,ne_bomb_cyclone,boston,before,2019-10-15,1175808755134586883,RWPUSA,So how many cabinet members support collusion with a foreign power to win an election -again? ,2019-09-22 16:27:07+00:00,,
8,ne_bomb_cyclone,boston,before,2019-10-15,1175749795790688263,JoeBarri,IMPEACHABLE: *Getting BJs from intern (22) in WH NOT IMPEACHABLE: *Welcoming election interference from enemy & obstructing crim investig of it *Using office to enrich ur businesses *Defying Cong subpoenas *Gross abuses of power *Attacking democratic institutions *Big lies daily,2019-09-22 12:32:50+00:00,,
9,ne_bomb_cyclone,boston,before,2019-10-15,1173953192922636289,marylouakai,"I just want you to think about the fact that there has NEVER been a woman leading this country. Think about that that does to women and girls, what that teaches us about leadership and power as we grow up studying man after man after man take the helm. ",2019-09-17 13:33:46+00:00,,
10,ne_bomb_cyclone,boston,before,2019-10-15,1173225009772449793,evankirstel,These #drones are used to string power lines! #utilities #dronenews,2019-09-15 13:20:14+00:00,#drones #utilities #dronenews,
11,ne_bomb_cyclone,boston,before,2019-10-15,1172968574073409538,livelovegeek,The power squad reppin' @Microsoft at @HackMIT! @Cassieview | @paladique | @vaness_diaz | #MicrosoftLife | @MicrosoftWomen | @MSFTImagine – at Massachusetts Institute of Technology (MIT),2019-09-14 20:21:15+00:00,#MicrosoftLife,
12,ne_bomb_cyclone,boston,before,2019-10-15,1167261482951819264,JoeBarri,"Another disgusting week of execrable behavior: gratuitous meanness, abuses of power, support for sycophants, insults to allies, violations of the constitution, distortions of reality. Trump being Trump. It's now or never @SpeakerPelosi.",2019-08-30 02:23:18+00:00,,
13,ne_bomb_cyclone,boston,before,2019-10-15,1166857458960261122,IAM_DJ_Michael,The power this has ,2019-08-28 23:37:52+00:00,,
14,ne_bomb_cyclone,boston,before,2019-10-15,1163796504890531840,CampbellforD4,"I believe in the power of sharing our stories, even the painful ones. Our country has long ignored and often revised key parts of our founding story - it is far past time we address &amp; highlight these truths. TY @nytimes @nhannahjones for the 1619 Project.",2019-08-20 12:54:43+00:00,,
15,ne_bomb_cyclone,boston,before,2019-10-15,1162338414655627264,afrolatinax,THE PEOPLE CLOSEST TO THE PAIN SHOULD BE THE ONES CLOSEST TO THE POWER A Housing Conversation with @RepPressley little ole me got to interview no one other than CONGRESSWOMAN AYANNA PRESSLEY! I am beaming with pride. Thank you GOD for flooding my life with love + opportunity,2019-08-16 12:20:47+00:00,,
16,ne_bomb_cyclone,boston,before,2019-10-15,1158447944066056192,cesifoti,"Incentives are like drugs that lose power the more we use them. So it is important to find what motivates you at different points in life. Early on your career money &amp; status may be big motivators. Later in life, less so. Knowing how to switch incentives is key to keep motivated.",2019-08-05 18:41:27+00:00,,
17,ne_bomb_cyclone,boston,before,2019-10-15,1156649698477916160,TimNBCBoston,"A little bit scary in our parking lot right now. Power just went out @NBC10Boston @NECN but we have back up power, and we are broadcasting live with these thunderstorms – at New England Cable News (NECN)",2019-07-31 19:35:52+00:00,,
18,ne_bomb_cyclone,boston,before,2019-10-15,1154923882043858945,evankirstel,Blackout Scenario: Power Grid Vulnerable to New Type of Cyber Attack #cyberattacks #CyberSec #cyber #hackers #BHUSA #IoT #utilities,2019-07-27 01:18:05+00:00,#cyberattacks #CyberSec #cyber #hackers #BHUSA #IoT #utilities,
19,ne_bomb_cyclone,boston,before,2019-10-15,1148602834675556354,karaswisher,Clearly @robbystarbuck is not aware of the Militia Etheridge. We get our rampart parts and lesbian toolbelts and power drills @HomeDepot. But @Lowes will do fine.,2019-07-09 14:40:30+00:00,,
20,ne_bomb_cyclone,boston,before,2019-10-15,1183476782386810880,manishabewtra,“I learned how to be scared and fearless at the same time.” @JaneKim on being a woman of color in power,2019-10-13 20:17:07+00:00,,
21,ne_bomb_cyclone,boston,before,2019-10-15,1181949418930606082,RevEverett,"2. Pls don’t tell me to “ride safely.” I do. What I need is people with more power to be more careful. We’re aiming for this in the world, right? Those with more power are more responsible for the safety of the more vulnerable. Drive with the care and concern that you could kill. – at Columbus Ave",2019-10-09 15:07:55+00:00,,
22,ne_bomb_cyclone,boston,before,2019-10-15,1181002356214976516,weinandcheese,"Everyone, stop what you’re doing and watch @netflix’s new Rotten episode on bottled water! Besides the damning content that illuminates just some of Nestlés abuses, you’ll get to see champions like @jakporphilip speak truth to power ",2019-10-07 00:24:38+00:00,,
23,ne_bomb_cyclone,boston,before,2019-10-15,1179962284631834625,caramooney,"Thoughts from game one: - Power play will need some work (yes, I know they scored but...) - Rask looked strong - Kuhlman is FAST - Cliffy hockey &gt; - Bruins looked great in the neutral zone with making it difficult for Dallas to get through #NHLBruins",2019-10-04 03:31:45+00:00,#NHLBruins #NHLBruins,
24,ne_bomb_cyclone,boston,before,2019-10-15,1179523399539933184,Mugsysam,"Remember everyone, Michael Dougherty made #GodzillaKingOfTheMonsters for us, the fans, not the film critics. This is how film making should be. We've given critics too much power &amp; now it's ruining the film industry. We need to take that power back &amp; stop listening to them. ",2019-10-02 22:27:47+00:00,#GodzillaKingOfTheMonsters,
25,ne_bomb_cyclone,boston,before,2019-10-15,1179470325844590592,nathanpboston,"Realistically, think about it: NO ONE wants the compressor, except Baker & his handlers. Doesn’t matter what political party. 6,902,149 people in MA. Maybe 6,900,000 against & 2,149 for? We have the power to overwhelm Baker. We just need to activate. Let’s do it!!!",2019-10-02 18:56:53+00:00,,
26,ne_bomb_cyclone,boston,before,2019-10-15,1177728198081163265,DraftKings,Polar. Bear. Power. Pete Alonso ties the all-time rookie home run record with No. 52 ,2019-09-27 23:34:18+00:00,,
27,ne_bomb_cyclone,boston,before,2019-10-15,1176691811710099457,JordanMeehan,"The biggest downside to tonight though is that we won’t have a renter on the ballot in a majority renter neighborhood. It’s time for renters in #Allston-#BrightonMA to get organized. And that has to be our next step. Tenant rights, tenant power. #bospoli",2019-09-25 02:56:04+00:00,#Allston #BrightonMA #bospoli,
28,ne_bomb_cyclone,boston,before,2019-10-15,1175570785689165824,USCentrist,"Donald Trump is a serial liar who will stop at nothing to stay in power, no matter how much our democracy has to suffer in the process. He is immoral, he is corrupt, he is power-hungry, he is a traitor, and he must be removed from office. ",2019-09-22 00:41:31+00:00,,
29,ne_bomb_cyclone,boston,before,2019-10-15,1174445422703730691,kingkos__,A few weeks back I tweeted about how “it’s not my season” but still having the ability to trust in God. Today I can say I’m a walking testimonial. There is power in prayer and the Lord has opened up a wonderful door for me. IT’S MY SEASON!!! Thank you God!,2019-09-18 22:09:43+00:00,,
30,ne_bomb_cyclone,boston,before,2019-10-15,1174428255115513857,eugeniaschraa,"Why housing, though? 3 reasons: 1. It’s the one issue city council has real power over in #cambma 2. It’s the one thing councilors disagree on. 3. Housing is actually ALL ISSUES. Climate, inclusion, diversity, equity. All hugely determined by where we let people live.",2019-09-18 21:01:30+00:00,#cambma,
31,ne_bomb_cyclone,boston,before,2019-10-15,1174065194986852352,Urena,"On hand at the Soldiers’ Home in Chelsea as we welcomed aboard Tommy Lyons as Chairman of the Board of Trustees as well as two new members; Ira Novoselsky & Kurt Power. Welcome aboard gentlemen, I look forward to your contributions to the Veterans’ Community at @ChelseaSOHO – at Soldiers' Home in Chelsea",2019-09-17 20:58:50+00:00,,
32,ne_bomb_cyclone,boston,before,2019-10-15,1173795779892449285,esreif,"“As I watched Elizabeth Warren, I couldn’t help but wonder: could this ‘big, structural change’ be exactly what we need to put power back in the hands of the people where it belongs?” ",2019-09-17 03:08:16+00:00,,
33,ne_bomb_cyclone,boston,before,2019-10-15,1171456934148370432,JordanMeehan,There are so many young trans and non-binary people testifying today and it’s so great to watch them realize the power of their own voice. #GenderMarkerX #mapoli,2019-09-10 16:14:32+00:00,#GenderMarkerX #mapoli,
34,ne_bomb_cyclone,boston,before,2019-10-15,1170414657548574720,ProRockThrower,"Real leadership is Understanding your Power, Uplifting those around you &amp; once you make it to a particular level in life understanding that you have an obligation to send the elevator back down...Don't Clap &amp; Don't Answer You Will soon #BlackLivesMatter #TakingTheHoodWithMe",2019-09-07 19:12:54+00:00,#BlackLivesMatter #BlackLivesMatter #TakingTheHoodWithMe,
35,ne_bomb_cyclone,boston,before,2019-10-15,1164984299877220352,KristinaRex,Another video shows passengers being evacuated from orange line trains because of a track fire. MBTA says power on the third rail has been shut down. #WBZ Video: @ninifettuccine,2019-08-23 19:34:36+00:00,#WBZ,
36,ne_bomb_cyclone,boston,before,2019-10-15,1164707742277394432,Niko_E_B,Just volunteered to be the new commissioner of our fantasy football league. But according to the boys... I’m “untrustworthy” and “would go mad with power instantly.” ,2019-08-23 01:15:39+00:00,,
37,ne_bomb_cyclone,boston,before,2019-10-15,1163774299720814593,tony_jack,"Voice of reason: “Don’t say it. Don’t say it.” Me: Hope it was *illuminating.* In all seriousness, thank you for the engagement. I truly appreciate. I hope power was restored without too much more interruption. #theprivilegedpoor @Harvard_Press @hgse @UVA @presjimryan @NACAC",2019-08-20 11:26:29+00:00,#theprivilegedpoor,
38,ne_bomb_cyclone,boston,before,2019-10-15,1162921457862750208,_mariestunning,"""Franci, own your power!"" signed by my scricciolo #FANEXPOBoston #JenniferMorrison",2019-08-18 02:57:36+00:00,#FANEXPOBoston #JenniferMorrison,
39,ne_bomb_cyclone,boston,before,2019-10-15,1158713935555682305,andrea_perera,Journalism is hard work. It’s not stenography. It takes real skill and experience to do it well. We should fight like hell to protect journalists. But we should also push them to do better. Journalists have power and they should be held accountable by the public they serve. ,2019-08-06 12:18:24+00:00,,
40,ne_bomb_cyclone,boston,before,2019-10-15,1155842750891343874,JoeBarri,"Most of Trump's power is attributable to MSM fascination with his daily shit shows. Following Trump contributes to his power, is unAmerican &amp; just plain stupid. ",2019-07-29 14:09:20+00:00,,
41,ne_bomb_cyclone,boston,before,2019-10-15,1153966589919862785,clinton_kush,If to say I get eee super power I go smile we every day. – at Canary Square,2019-07-24 09:54:09+00:00,,
42,ne_bomb_cyclone,boston,before,2019-10-15,1153708124014043139,mollywmus,Discussing/learning how we can create space for students to challenge systems of power in @AgencybyDesign’s Subversive Design workshop at @ProjectZeroHGSE. Excited to weave these protocols into next school year! #PZC2019,2019-07-23 16:47:06+00:00,#PZC2019,
43,ne_bomb_cyclone,boston,before,2019-10-15,1152325137150205952,KylerJoe,Y’all don’t understand the power of an Aggie ring until you run into Karsten Lowe’s aunt on a Boston subway,2019-07-19 21:11:36+00:00,,
44,ne_bomb_cyclone,boston,before,2019-10-15,1151649673695891457,TimNBCBoston,"Word from Weymouth, power is out. But sky is aglow – at Great Hill Park Eh",2019-07-18 00:27:33+00:00,,
45,ne_bomb_cyclone,boston,before,2019-10-15,1149515226909306883,evankirstel,Solar power system that works at night a renewable energy game-changer ,2019-07-12 03:06:01+00:00,,
46,ne_bomb_cyclone,boston,before,2019-10-15,1146435369921126401,WahlbergYouth,"#Brockton lost a fighter last night... we were honored to know and work with @MayorBillCarp - he fought the opioid crisis, believed in the power of young people, and was a good man. We will continue to fight the good fight and to honor his memory. ",2019-07-03 15:07:46+00:00,#Brockton,
47,ne_bomb_cyclone,boston,before,2019-10-15,1145783936091656193,ecmmason,"Thankful on the way home from #asca19. Reflecting on the power of SCs who r dedicated 2 students &amp; the profession. Challenges r many but ur daily work is the greatest force of change. Beyond any system that you belong 2, YOU make school counseling all that it is &amp; all it will be.",2019-07-01 19:59:12+00:00,#asca19,
48,ne_bomb_cyclone,boston,before,2019-10-15,1144329229103980545,Stu_Murray1,"We’ve seen some impressive batting practice displays so far at @Official_CCBL workout &amp; we’ll report on them in next weeks @PGCollegeBall notes However, no one yet has come close to the awesome, raw, all-fields power of @GTBaseball Baron Radcliff #WowZa",2019-06-27 19:38:43+00:00,#WowZa,
49,ne_bomb_cyclone,boston,before,2019-10-15,1143960640920440832,SocialistBoston,"Here's one of our members, who's set to start working at Wayfair next week, speaking during the #WayfairٍWalkout about the power of workers to fight back against racist, anti-immigrant policies. ""Our power is right here, within the labor movement and on the streets!"" – at Copley Square",2019-06-26 19:14:05+00:00,#Wayfair,
50,ne_bomb_cyclone,boston,before,2019-10-15,1143907079314444288,RealBobManning,A player who tore his achilles a few weeks ago is about to get a max. This is the year of player power. The NFL guys must be in shock and awe.,2019-06-26 15:41:15+00:00,,
51,ne_bomb_cyclone,boston,before,2019-10-15,1141332526872637440,DevCleary,15 Technologies of Next Decade: 1. AI 2. IoT 3. blockchain 4. 3D print 5. mobile 6. autonomous cars 7. mobile internet 8. robotics 9. VR/AR 10. wireless power 11. quantum computing 12. 5G 13. voice assistant 14. cybersecurity 15. cloud ,2019-06-19 13:10:53+00:00,,
52,ne_bomb_cyclone,boston,before,2019-10-15,1140609089233461248,PSYCH_HYPE,"Killing bills, killing people. Profiting from power. He and his wife have been doing it for a long time. Vote this corrupt and immoral man out of politics. ",2019-06-17 13:16:13+00:00,,
53,ne_bomb_cyclone,boston,before,2019-10-15,1140604519350452226,JoeBarri,Mulvaney is either into humiliation scenes or he's so hungry for power he's willing to sniff Trump as part of his job. How pathetic! https://www.tumblr.com/widgets/share/tool/preview?shareSource=legacy&amp;canonicalUrl=&amp;url=https%3A%2F%2Fwww.newsweek.com%2Fdonald-trump-mick-mulvaney-coughing-leave-oval-office-interview-chief-staff-1444262&amp;posttype=link&amp;title=&amp;caption=&amp;content=https%3A%2F%2Fwww.newsweek.com%2Fdonald-trump-mick-mulvaney-coughing-leave-oval-office-interview-chief-staff-1444262,2019-06-17 12:58:03+00:00,,
54,ne_bomb_cyclone,boston,before,2019-10-15,1139889537801445376,Quuandadonn,The power of a name ,2019-06-15 13:36:58+00:00,,
55,ne_bomb_cyclone,boston,before,2019-10-15,1139349442195283968,SueNBCBoston,"Free advice to all in power criticizing, advising, &amp; deciding on public transit: rely on it for 7 days, then get back to us. #mapoli #bospoli #MBTA",2019-06-14 01:50:49+00:00,#mapoli #bospoli #MBTA,
56,ne_bomb_cyclone,boston,before,2019-10-15,1138968774684610567,RochieWBZ,"Bruins don’t score on power play, but what a shift for Torey Krug!",2019-06-13 00:38:11+00:00,,
57,ne_bomb_cyclone,boston,before,2019-10-15,1138118088719773697,MassGovernor,"This morning, I was at #USOW19 to talk about our administration’s commitment to reliable offshore wind power as a way to create economic opportunity and promote #cleanenergy that helps us combat climate change. – at Marriott Copley Grand Ballroom",2019-06-10 16:17:52+00:00,#USOW19 #cleanenergy,
58,ne_bomb_cyclone,boston,before,2019-10-15,1136300872294641664,emarinofsky,Matt Grzelcyk on the second Power Play unit at practice,2019-06-05 15:56:54+00:00,,
59,ne_bomb_cyclone,boston,before,2019-10-15,1136009488954286081,Wellesley,"In her #Wellesley2019 commencement speech, Anita Hill spoke about the power of individual and collective voices in combating sexual assault. Watch @ajplus’s recap below.",2019-06-04 20:39:02+00:00,#Wellesley2019,
60,ne_bomb_cyclone,boston,before,2019-10-15,1135538495378866176,JoeBarri,"Brits claim their monarchy is merely a symbol of their best manners & maxi-civilization, w/o any real power to rule. But Queen E II's invitation to Trump, including only the 3rd palace state dinner for a POTUS, is an unwelcome step toward normalizing the Manchurian POTUS.",2019-06-03 13:27:29+00:00,,
61,ne_bomb_cyclone,boston,before,2019-10-15,1132089581912952833,authorbencoes,"The Russian: I finished the final edits this week, going back and forth with my editor at St. Martin’s Press, Keith Kahla, and agent Nicole James. It was the #2 hardest book to write behind Power Down. Thank you Keith and Nicole @StMartinsPress @KeithKahla @NicoleLitAgent",2019-05-25 01:02:44+00:00,,
62,ne_bomb_cyclone,boston,before,2019-10-15,1131236870405459968,RonColeman,The ugliness of this abuse of one-party political power is nauseating And it's what the Democrats are all about in 2019 ,2019-05-22 16:34:21+00:00,,
63,ne_bomb_cyclone,boston,before,2019-10-15,1130183594692009984,pennykittle,"This new Renee Watson novel is required reading...you and your students will love it! Not only the power of student voices and how schools silence them, but poetry, multi-narrators...richness on every page! @reneewauthor @booklove4life https://www.powells.com/book/-9781547600083",2019-05-19 18:49:01+00:00,,
64,ne_bomb_cyclone,boston,before,2019-10-15,1128398910236561408,meredithverdone,It’s global! We ask all our clients what they would like the power to do. #PowerTo,2019-05-14 20:37:19+00:00,#PowerTo,
65,ne_bomb_cyclone,boston,before,2019-10-15,1127670377453379589,ice_chip,"Arguably the Canes' worst power play of the playoffs, right there.",2019-05-12 20:22:23+00:00,,
66,ne_bomb_cyclone,boston,before,2019-10-15,1126122361030369280,PSYCH_HYPE,normal heart rate: ⠀ /\⠀ ⠀ ⠀ ⠀ /\ __/ \ __/\__ / \ \/⠀ ⠀ ⠀ ⠀ \/ Thinking about all the horrible things Trump would do just to stay in power: ⠀/\⠀ /\⠀ /\ /\ _/ \ /\_/ \ /\_/ \ /\_/ \ ⠀ \/⠀⠀ \/⠀⠀ \/,2019-05-08 13:51:07+00:00,,
67,ne_bomb_cyclone,boston,before,2019-10-15,1125077063382249474,howardfineman,".@SpeakerPelosi is correct. If @realDonaldTrump loses in 2020 — a big if — the country must hope it’s by a wide, convincing margin in the popular vote and Electoral College. If it’s close, he won’t concede and will tear down what’s left of the rule of law to try to keep power.",2019-05-05 16:37:29+00:00,,
68,ne_bomb_cyclone,boston,before,2019-10-15,1123989493676171266,FatherTim,"Writing a funeral homily for an incredible 96-year-old woman I loved dearly. Praying I can do her justice, which I know I can’t, but trusting in the power of Christ’s resurrection. Which is what it’s all about anyway.",2019-05-02 16:35:52+00:00,,
69,ne_bomb_cyclone,boston,before,2019-10-15,1122840932905365505,Eugene_Scott,"We all know career advancement opportunities happen in part due to relationships & social networking as much as, if not more so, than skill. When black people aren’t even given the opportunity to be in these spaces, it partly explains their absence in positions of power.",2019-04-29 12:31:54+00:00,,
70,ne_bomb_cyclone,boston,before,2019-10-15,1122621775102267392,icy,"Everything we did Friday and Saturday was thrown out the window today. We didn’t execute when we had numbers, we lost too many initials, got 1v2’d 1v3’d multiple times. Didn’t use our power weapons. Etc. Played terrible today. Idk when we compete again but I’m happy it isn’t GoW4",2019-04-28 22:01:03+00:00,,
71,ne_bomb_cyclone,boston,before,2019-10-15,1121077880505667586,JamieEldridgeMA,"Inspiring, energizing @ProgressiveMass Breaking Barriers fundraiser headlined by @DARollins (endorsed by Progressive Mass in primary), whose #CJREFORM values, speaking truth to power, &amp; straightforwardness blew the room away. Progressive Mass has arrived on Beacon Hill! #mapoli",2019-04-24 15:46:09+00:00,#CJREFORM #mapoli,
72,ne_bomb_cyclone,boston,before,2019-10-15,1119646497316982784,cool___josh,"Yeah 4/20’s cool, but you know what’s cooler? Building worker power – at Stop &amp; Shop",2019-04-20 16:58:21+00:00,,
73,ne_bomb_cyclone,boston,before,2019-10-15,1118987036654997522,rjmcgrail,"@LeaderHoyer this is simply wrong. Open an impeachment inquiry NOW, fulfill your constitutional responsibilities to hold the president* accountable for abuse of power, obstruction and other clear high crimes &amp; misdemeanors outlined by Mueller. Cc @SpeakerPelosi @RepJerryNadler",2019-04-18 21:17:53+00:00,,
74,ne_bomb_cyclone,boston,before,2019-10-15,1117967166136098817,LukeDAlbert,“They’re a billion-dollar company because of us.” Damn right! Proud of Stop and Shop workers here in MA and across New England standing up for themselves and the value of their work. There is power in organizing and people. There is power in unions. ,2019-04-16 01:45:17+00:00,,
75,ne_bomb_cyclone,boston,before,2019-10-15,1116148702081683456,DarrollHough,More power to her. I truly hope she passes the exam!,2019-04-11 01:19:22+00:00,,
76,ne_bomb_cyclone,boston,before,2019-10-15,1115237789866627072,Ryality,"[the lion king] Simba: aaaand I just can’t WAIT to be king!!!! Zazu: .... Zazu: girl you KNOW how power is inherited in a monarchy, right? Zazu: like this is literally a song fantasizing about the death of your dad Zazu: but go off I guess...weird...",2019-04-08 12:59:43+00:00,,
77,ne_bomb_cyclone,boston,before,2019-10-15,1114711930986430464,Mayberrykush,You sleeping on the power of a Haitian and his gang????? ,2019-04-07 02:10:09+00:00,,
78,ne_bomb_cyclone,boston,before,2019-10-15,1112640788511539202,evankirstel, Wave power! #renewables #renewableenergy,2019-04-01 09:00:10+00:00,#renewables #renewableenergy,
79,ne_bomb_cyclone,boston,before,2019-10-15,1111341234054934528,BritanniJohnson,It’s part of me unable to control my power that messed up the stream. Sorry. Still figuring this siren thing out @GearboxOfficial #Borderlands3,2019-03-28 18:56:12+00:00,#Borderlands3,
80,ne_bomb_cyclone,boston,before,2019-10-15,1111022778222698497,lifescopelabs,"Was great to collaborate last week at #Solid Workshop with @timberners_lee, @inrupt, @VennAgencyLA and others. More to come on #decentralizing the power of the #Web30 !",2019-03-27 21:50:46+00:00,#Solid #decentralizing #Web30,
81,ne_bomb_cyclone,boston,before,2019-10-15,1110838774358003713,chyadosensei,It's been years since I've actually just done a regular selfie. Since I've lost 13kgs from this diet I think I'm allowed to post this. I mean.. Oops! My camera accidentally went off at this exact moment when I ment to hit power off! Ugghh! So embarrassed! ,2019-03-27 09:39:36+00:00,,
82,ne_bomb_cyclone,boston,before,2019-10-15,1110594666787942402,HeathMayo,"You chose poorly, Mike. Grassroots conservatives want you to put our #PrinciplesFirst and defend the separation of powers—not rubberstamp an executive power grab. We can secure our border, but we should do it the right way. ",2019-03-26 17:29:37+00:00,#PrinciplesFirst,
83,ne_bomb_cyclone,boston,before,2019-10-15,1110469840626688002,BrePWBZ,"""Station Brightening Project"" rolling out next week at @MBTA stations. Starting April 1st crews will power wash stations, repair leaks, cracks &amp; paint ceilings. Crews starting at high-volume stations Ashmont, Back Bay, Downtown Crossing, Dudley &amp; JFK U/Mass. Budget: 25 mil.",2019-03-26 09:13:36+00:00,,
84,ne_bomb_cyclone,boston,before,2019-10-15,1110395201741312001,RosebellK,We need to issue 'How Not to Cover an Alleged Assassination attempt ' for Uganda media guide! We can't regurgitate state machinery statements as the truth. That is failure to hold those with & in power accountable! Their statements must be scrutinized &amp; not endorsed immediately,2019-03-26 04:17:00+00:00,,
85,ne_bomb_cyclone,boston,before,2019-10-15,1109500982952636417,MikeConnollyMA,"Psyched to be on hand for today’s #HomesForAll Assembly with @ReclaimRoxbury, @CityLife_Clvu, and @DotNot4Sale. We need guaranteed Housing For All here in Massachusetts, and I’m grateful to the #PeoplesPlanBOS organizers who are working to build power for housing justice. – at First Church in Roxbury",2019-03-23 17:03:42+00:00,#HomesForAll #PeoplesPlanBOS,
