,Event,Stage,Query Date,Query Term,Id,Username,Text,Date,Hashtags,Location
0,january-early,after,2019-01-10,power outage,1083150804364623872,Cxstrumn,sorry I have not been streaming guys I had a big power outage for like 2 days but ill be back on the grind tonight,2019-01-09 23:57:30+00:00,,
1,january-early,after,2019-01-10,power outage,1083150636118614016,KiFitnessHealth, Power Outage workouts for the win! We have had 2 in the last few months... It’s been stormy on #vancouverisland that’s for sure! But why waste a perfectly good personal training session just because... https://www.facebook.com/203192903100209/posts/2035711403181674/,2019-01-09 23:56:50+00:00,#vancouverisland,
2,january-early,after,2019-01-10,power outage,1083150396766318592,TurlockID,"Crews working on outage in Denair. Most customers initially affected have had their power restored, but we're still working on full restoration. Current ETA for full restoration is 9 pm. Thank you for your patience. ",2019-01-09 23:55:53+00:00,,
3,january-early,after,2019-01-10,power outage,1083149719868788736,foxykatie425,PSA if you’re driving in Blackwood tonight: there’s a HUGE power outage that goes all the way from Lamppost Diner to Highland High School. There are at least two stoplights that are not operational and it is pitch black. ,2019-01-09 23:53:11+00:00,,
4,january-early,after,2019-01-10,power outage,1083149629980581888,CrestviewFire,It appears that a bobcat was the culprit of a power outage to the John King Road area in Crestview early this morning. https://www.facebook.com/story.php?story_fbid=2016998688416132&amp;id=266985026750849,2019-01-09 23:52:50+00:00,,
5,january-early,after,2019-01-10,power outage,1083149091490545664,elias0roa,"One of the positives I like about the Switch is that it doesn’t need power like a PS4 or Xbox One, it is pretty much a higher quality DS except with one screen and newer games and more buttons. The Switch is great for power outages is my point here.",2019-01-09 23:50:42+00:00,,
6,january-early,after,2019-01-10,power outage,1083146871088963584,chugachelectric,2:40 pm update: Power has been restored to about half of those impacted by this outage. Members living on either side of Beechcraft and along Lakeshore Dr./Lake Hood are still out. The crew will continue working on restoration for all.,2019-01-09 23:41:52+00:00,,
7,january-early,after,2019-01-10,power outage,1083146711571288064,GloTwpPolice,Power Outage In Gloucester Township. Areas impacted are the Black Horse Pike - Blackwood Clementon Rd.-College Drive Area ,2019-01-09 23:41:14+00:00,,
8,january-early,after,2019-01-10,power outage,1083145473756663809,hosigbemeh,Do not be surprised if they even have power outage up to 5 mins for every 24hours,2019-01-09 23:36:19+00:00,,
9,january-early,after,2019-01-10,power outage,1083144474140831744,awesomeNZtours,Hi everyone! Just letting you know that we’ve had a power outage at our contact centre and they’ll be out of action until it’s back up and running. We’re hoping it won’t be more than a few hours! If you need to... https://www.facebook.com/278262082309761/posts/1521123168023640/,2019-01-09 23:32:21+00:00,,
10,january-early,after,2019-01-10,power outage,1083144261233754115,GreatSightsNZ,Hi everyone! Just letting you know that we’ve had a power outage at our contact centre and they’ll be out of action until it’s back up and running. We’re hoping it won’t be more than a few hours! If you need to... https://www.facebook.com/520862394693272/posts/1876715839107914/,2019-01-09 23:31:30+00:00,,
11,january-early,after,2019-01-10,power outage,1083144130606366721,graylinenz,Hi everyone! Just letting you know that we’ve had a power outage at our contact centre and they’ll be out of action until it’s back up and running. We’re hoping it won’t be more than a few hours! If you need to... https://www.facebook.com/152843578183597/posts/1476317345836207/,2019-01-09 23:30:59+00:00,,
12,january-early,after,2019-01-10,power outage,1083144060263649280,InterCityBUS,Hi everyone! Just letting you know that we’ve had a power outage at our contact centre and they’ll be out of action until it’s back up and running. We’re hoping it won’t be more than a few hours! If you need to get... https://www.facebook.com/65495953184/posts/10157033970698185/,2019-01-09 23:30:42+00:00,,
13,january-early,after,2019-01-10,power outage,1083143724132196357,gunnersarus_rex,"Dino, A senator that earns over #13million monthly, cannot afford a generating set plus fuel cost to power his Mansion when there's power outage? You(@benmurraybruce) have always been a PATHETIC LIAR, ever since you became a Senator.",2019-01-09 23:29:22+00:00,#13million,
14,january-early,after,2019-01-10,power outage,1083143534989852672,bastosjaywick,Power outage fmlis,2019-01-09 23:28:37+00:00,,
15,january-early,after,2019-01-10,power outage,1083143318693924866,uarkITS,Update on the #UARK Data Center power outage. Services are operational but without backup power: https://mailchi.mp/0c5c6055bada/update-on-data-center-power-outage-429475,2019-01-09 23:27:45+00:00,#UARK,
16,january-early,after,2019-01-10,power outage,1083142491178561538,TVMayhem,@TurlockID power outage at Monte Vista and Santa Fe. Any planned work today?,2019-01-09 23:24:28+00:00,,
17,january-early,after,2019-01-10,power outage,1083142374803542016,WVDHSEM, Emergency Managers Weather Briefing January 9 at 5p.m. Strong winds and wintry weather continue into Thursday. Hazardous driving conditions and power outages possible. See the presentation here: https://www.weather.gov/media/rlx/briefing/WxBrief2.pdf,2019-01-09 23:24:00+00:00,,
18,january-early,after,2019-01-10,power outage,1083141522764300289,AnalyticaGlobal,"A severe dust storm hit a rural New South Wales town, turning the sky a dark red and causing power outages for residents in the area. #environment",2019-01-09 23:20:37+00:00,#environment,
19,january-early,after,2019-01-10,power outage,1083141316605890560,frowardten,Power out at Masset @bchydro what a chore it is slogging through the report an outage phone number. Used to be way quicker!,2019-01-09 23:19:48+00:00,,
20,january-early,after,2019-01-10,power outage,1083141116675977217,kevinjhardy,Power outage spurs federal inspection at Sinai-Grace Hospital https://www.detroitnews.com/story/news/local/detroit-city/2019/01/09/power-outage-spurs-inspection-dmc-sinai-grace-hospital/2524083002/ via @detroitnews,2019-01-09 23:19:00+00:00,,
21,january-early,after,2019-01-10,power outage,1083140108616953856,ChinaDaily,"A severe dust storm hit a rural New South Wales town, turning the sky a dark red and causing power outages for residents in the area. #environment",2019-01-09 23:15:00+00:00,#environment,
22,january-early,after,2019-01-10,power outage,1083138748097925122,ChillNaga,"Okay peeps! Spyro 3 - and the entire trilogy 100%'d! Thank you for coming out tonight! Pc off because power outage (9AM-5PM) tomorrow. Might not turn on ever again so erm, WISH ME LUCK. If things work out fine, DETROIT : BECOME HUMAN starts tomorrow! Good night everyone &lt;3",2019-01-09 23:09:35+00:00,,
23,january-early,after,2019-01-10,power outage,1083138183322365952,BelizeElectric,"Power outage 6:00am to 8:00am, Friday, January 11: Dangriga, Hopkins, Sittee, Maya Center, Kendall, Riversdale, Melinda, Sarawee, Hope Creek, Pomona, Alta Vista, Steadfast, Valley Community, Middlesex,... https://www.facebook.com/BelizeElectricityLimited/posts/2146501085417885",2019-01-09 23:07:21+00:00,,
24,january-early,after,2019-01-10,power outage,1083137709768667136,Jenrokar,"Back from the holidays, back from the power outages and cranking out sessions and galleries! This right here... I've been wanting to take the portraits of our dear friends, The Jones'… https://www.instagram.com/p/Bsbn13zAcg0/?utm_source=ig_twitter_share&amp;igshid=mhlmws117ecp",2019-01-09 23:05:28+00:00,,
25,january-early,after,2019-01-10,power outage,1083137390032621570,KBTXNews,UPDATE: BTU's online outage map shows the power has been restored to folks in the Wellborn area. Still waiting to hear what caused the outage.,2019-01-09 23:04:12+00:00,,
26,january-early,after,2019-01-10,power outage,1083136930651492355,NorwallPowerSys,#Winter2019 predictions called for warmer temperatures and less precipitation. Did that mean fewer storms or nicer weather? Get the information you need with Tips and Preparation from @NorwallPowerSys #Outage #PowerOutage https://buff.ly/2D0Qtna,2019-01-09 23:02:22+00:00,#Winter2019 #Outage #PowerOutage,
27,january-early,after,2019-01-10,power outage,1083136930009808896,Cincylucy,"Pretty much all of Power Outage &amp; the end of The Good, the Bad and the Cursed",2019-01-09 23:02:22+00:00,,
28,january-early,after,2019-01-10,power outage,1083136903048769536,mike_scott5," I’m so dumb bro. I’ve used technology for nothing but to play the game this break so I was just like damn I can’t play the game during the power outage so I guess ima just sit in, make food and watch movies ...story of my life",2019-01-09 23:02:16+00:00,,
29,january-early,after,2019-01-10,power outage,1083136827752677378,CHEK_News,"Update on the power outage out on the West Shore: There are now 1,025 customers without power in Colwood and Langford due to a tree down across wires. The area is north of Tayberry Terrace, east of Westshore Parkway, west of Antrobus Crescent and south of Langford Parkway. ",2019-01-09 23:01:58+00:00,,
30,january-early,after,2019-01-10,power outage,1083136136585736192,IncidentAlert02,"Power Outage: 09:06: (87 premises) - Holmes Road, North Bendigo - Restoration: 12:30 10-01-2019 Cause: Under investigation See https://www.powercor.com.au/power-outages #vicPower",2019-01-09 22:59:13+00:00,#vicPower,
31,january-early,after,2019-01-10,power outage,1083136039349293056,flyersfanatic10,Ok twitterverse. Who’s got the 411 on why the Blackwood area has a power outage?,2019-01-09 22:58:50+00:00,,
32,january-early,after,2019-01-10,power outage,1083135911733403648,surfcitypolice,Traffic Alert: Please use caution at the Hwy17/ 210E traffic light as we are experiencing widespread power outages. ,2019-01-09 22:58:19+00:00,,
33,january-early,after,2019-01-10,power outage,1083135681738625024,purpaholicstan,"January 9, 2019 The power outages were insane! Good thing I didn't have classes during the day! It's always stressful whenever these things happen. Internet outages are just as stressful, too. Both of them happening at the same time? CHAOS.",2019-01-09 22:57:24+00:00,,
34,january-early,after,2019-01-10,power outage,1083135083630845952,hippersons,I got harassed for suggesting that a power outage at Disneyland wasn’t as bad as what Puerto Rico was going through after hurricane Maria.,2019-01-09 22:55:02+00:00,,
35,january-early,after,2019-01-10,power outage,1083134765157568512,BossHardy202,"Full power outage in the apartment complex. Electric company says likely out two hours. Time to sort cards by flashlight, woo",2019-01-09 22:53:46+00:00,,
36,january-early,after,2019-01-10,power outage,1083134399913299968,cfax1070,"UPDATE: 1,025 hydro customers remain affected by the power outage. #yyjtraffic",2019-01-09 22:52:19+00:00,#yyjtraffic,
37,january-early,after,2019-01-10,power outage,1083133595777200128,johevaage,Flights to and from Hamburg resume after power outage: Flights to and from Hamburg airport have resumed after a power outage forced its closure for much of Sunday. copyright © 2018 http://dlvr.it/QwL1Y7,2019-01-09 22:49:07+00:00,,
38,january-early,after,2019-01-10,power outage,1083133395717292033,LisaSmi90042092,Winter weather advisory for the state of Maine possible power outages high winds dangerous conditions ,2019-01-09 22:48:19+00:00,,
39,january-early,after,2019-01-10,power outage,1083132806111420422,firstcallcss,"California Storm Brings Power Outages, Shuts Down Highway https://edmdigest.com/response/california-storm-brings-power-outages-shuts-down-highway/",2019-01-09 22:45:59+00:00,,
40,january-early,after,2019-01-10,power outage,1083132606001147905,KPIAONLINE,"When there is a power outage, a generator can save the day! Learn how to safely operate and maintain them. http://bit.ly/1xRgNm6",2019-01-09 22:45:11+00:00,,
41,january-early,after,2019-01-10,power outage,1083131517499555840,_StayFancy,Me & my phone light tonight during the TCU power outage ,2019-01-09 22:40:52+00:00,,
42,january-early,after,2019-01-10,power outage,1083131366416429056,IncidentAlert02,"Power Outage: 07:22: (80 premises) - Bobs Street, White Hills - Restoration: 12:00 10-01-2019 Cause: Under investigation See https://www.powercor.com.au/power-outages #vicPower",2019-01-09 22:40:16+00:00,#vicPower,
43,january-early,after,2019-01-10,power outage,1083131111293759488,NYSheriffs,"NIAGARA: Niagara County Sheriff: Power outages in Olcott, Wilson due to transformer fire https://www.wivb.com/news/local-news/niagara-county-sheriff-over-3-000-without-power-in-olcott-wilson-due-to-transformer-fire/1691036871",2019-01-09 22:39:15+00:00,,
44,january-early,after,2019-01-10,power outage,1083130704303673344,JakePfab,"@imwithdick your voicemail time is gonna have to be longer for me to properly vent my rage about these stupid ass, dick-knuckle smart washers. Since a power outage a month ago ive been steadily replacing every part and im pretty sure I'm about to yell a hole through the ozone",2019-01-09 22:37:38+00:00,,
45,january-early,after,2019-01-10,power outage,1083130394118103040,pghorsesociety,There has been a power outage at the Agriplex all day. There is no guaranteed time when power will be restored. The Rodeo Club event for tonight has been cancelled.,2019-01-09 22:36:24+00:00,,
46,january-early,after,2019-01-10,power outage,1083130245950119936,WMTWTV,"Heavy, wet snow triggers power outages across Maine http://bit.ly/2TENKFg",2019-01-09 22:35:48+00:00,,
47,january-early,after,2019-01-10,power outage,1083129872959049736,GDoorService,"Battery backup gdoor openers are vital in CA for quick evacuation from wildfires.They’re also important in FL for frequent thunderstorms,power outages&amp;http://hurricanes.Call us@561-747-3332 to see which LiftMaster gdoor opener best suits your needs-RGDS https://blog.liftmaster.com/california-will-require-battery-backup-in-2019",2019-01-09 22:34:19+00:00,,
48,january-early,after,2019-01-10,power outage,1083129812900814848,bayonettuh,Yikes! That sucks! I hope the power outage gets fixed soon,2019-01-09 22:34:05+00:00,,
49,january-early,after,2019-01-10,power outage,1083129808161251329,RobBradway,"@therealKripke Eric, I hope by now you are aware that during the two hour finale there was a power outage on the East Coast which affected Verizon and Comcast viewers. We couldn't watch or be counted in the Neilson's. That's a lot of eyeballs",2019-01-09 22:34:04+00:00,,
50,january-early,after,2019-01-10,power outage,1083128804246056962,christinagrl58,Can we get a power outage at school please ? That’d be great. I wanna go home and sleep,2019-01-09 22:30:05+00:00,,
51,january-early,after,2019-01-10,power outage,1083128064207437824,PacificPower_OR,"Crews are responding to the power outage in Astoria, OR affecting 1208 customers. The estimated time of restoration is 4:30 PM. To report an outage, text OUT to 722797 and visit our outage map at http://pacificpower.net/or-map or call 877-508-5088.",2019-01-09 22:27:08+00:00,,
52,january-early,after,2019-01-10,power outage,1083126793651933185,KIUC,There's an outage affecting some members in Hanapepe. We are working to restore power. Mahalo for your patience.,2019-01-09 22:22:05+00:00,,
53,january-early,after,2019-01-10,power outage,1083126753780936704,OakBayNews,Sour outage beverage commemorates power outage http://dlvr.it/QwKyBz,2019-01-09 22:21:56+00:00,,
54,january-early,after,2019-01-10,power outage,1083126739235033089,saanichnews,Sour outage beverage commemorates power outage http://dlvr.it/QwKyBn,2019-01-09 22:21:52+00:00,,
55,january-early,after,2019-01-10,power outage,1083126294835953665,VictoriaNews,Sour outage beverage commemorates power outage http://dlvr.it/QwKy1h,2019-01-09 22:20:06+00:00,,
56,january-early,after,2019-01-10,power outage,1083126285407260673,StAlbansPuck,Brief power outage on Rockville #1 but it’s back. Need to reset game clock.,2019-01-09 22:20:04+00:00,,
57,january-early,after,2019-01-10,power outage,1083126178234261504,Pinsky,I guess it's better than last year's power outage. ,2019-01-09 22:19:39+00:00,,
58,january-early,after,2019-01-10,power outage,1083126158869196800,PeninsulaNews,Sour outage beverage commemorates power outage http://dlvr.it/QwKxwy,2019-01-09 22:19:34+00:00,,
59,january-early,after,2019-01-10,power outage,1083126153651449856,NanaimoBulletin,Sour outage beverage commemorates power outage http://dlvr.it/QwKxwV,2019-01-09 22:19:33+00:00,,
60,january-early,after,2019-01-10,power outage,1083126153391464453,SookeNews,Sour outage beverage commemorates power outage http://dlvr.it/QwKxwR,2019-01-09 22:19:33+00:00,,
61,january-early,after,2019-01-10,power outage,1083126153307598848,ChemainusNews,Sour outage beverage commemorates power outage http://dlvr.it/QwKxwM,2019-01-09 22:19:33+00:00,,
62,january-early,after,2019-01-10,power outage,1083126153164947457,AlberniNews,Sour outage beverage commemorates power outage http://dlvr.it/QwKxwN,2019-01-09 22:19:33+00:00,,
63,january-early,after,2019-01-10,power outage,1083126152699363328,CowichanCitizen,Sour outage beverage commemorates power outage ,2019-01-09 22:19:32+00:00,,
64,january-early,after,2019-01-10,power outage,1083126150879010817,CVRecord,Sour outage beverage commemorates power outage http://dlvr.it/QwKxw5,2019-01-09 22:19:32+00:00,,
65,january-early,after,2019-01-10,power outage,1083126150333751296,GoldstreamNews,Sour outage beverage commemorates power outage http://dlvr.it/QwKxw3,2019-01-09 22:19:32+00:00,,
66,january-early,after,2019-01-10,power outage,1083126150128328704,WesterlyNews,Sour outage beverage commemorates power outage http://dlvr.it/QwKxvz,2019-01-09 22:19:32+00:00,,
67,january-early,after,2019-01-10,power outage,1083126150119940096,LakeCowGazette,Sour outage beverage commemorates power outage http://dlvr.it/QwKxw1,2019-01-09 22:19:32+00:00,,
68,january-early,after,2019-01-10,power outage,1083126150052728832,NIGazette,Sour outage beverage commemorates power outage http://dlvr.it/QwKxw0,2019-01-09 22:19:32+00:00,,
69,january-early,after,2019-01-10,power outage,1083126149822132224,CRMirror,Sour outage beverage commemorates power outage http://dlvr.it/QwKxvy,2019-01-09 22:19:32+00:00,,
70,january-early,after,2019-01-10,power outage,1083126149243236352,ParksvilleNews,Sour outage beverage commemorates power outage http://dlvr.it/QwKxvx,2019-01-09 22:19:32+00:00,,
71,january-early,after,2019-01-10,power outage,1083126042535985153,LC_Chronicle,Sour outage beverage commemorates power outage http://dlvr.it/QwKxl1,2019-01-09 22:19:06+00:00,,
72,january-early,after,2019-01-10,power outage,1083125880912637952,storagecubes,Power outage dance,2019-01-09 22:18:28+00:00,,
73,january-early,after,2019-01-10,power outage,1083125805163540480,FateFromFiction,Had so much fun meeting new people and fighting new players today in the DZ. #TheDivision is still going strong. IDC what anyone says! Only thing that wasnt cool was the power outage! Passed it off to @OldmanHulk44,2019-01-09 22:18:10+00:00,#TheDivision,
74,january-early,after,2019-01-10,power outage,1083125577127813126,booklovinggal,"H I there, random bitch who wandered into my mentions to try and shame me for being upset about my power outage! You don't know me, so don't assume that because I complain about my own issues I don't also care about other's plights. Enjoy your spot on my block list.",2019-01-09 22:17:15+00:00,,
75,january-early,after,2019-01-10,power outage,1083125459792080906,LornaSuzuki,That windstorm we had just before Christmas left over 750k customers in the dark. Some had no power for over a week through Christmas. The hydro company said it was the worst storm they experienced in terms of damage/outages! Not as bad as tornado that hit Seattle area though!,2019-01-09 22:16:47+00:00,,
76,january-early,after,2019-01-10,power outage,1083125386278400000,NACPschool,"Parents, due to a power outage we are closing the school at 2:40 today (Jan 9). There will be no afterschool programs, such as LAs Best, YPI, tutoring, clubs, and GATE. School will be in session tomorrow. Thank you. ",2019-01-09 22:16:30+00:00,,
77,january-early,after,2019-01-10,power outage,1083125278287822848,just_charless,"Mr. Senator don't let your tweeting fingers be faster than your brain... Dino is a Nigerian citizen and power outage is our major problem, so what makes his special??",2019-01-09 22:16:04+00:00,,
78,january-early,after,2019-01-10,power outage,1083125276438016000,marymcg11,"@LADWP I am having a power outage in 90066, Redwood/Maxella area and do not have the enough battery life in my phone to call/report. Are you aware of any outages in this area?",2019-01-09 22:16:04+00:00,,
79,january-early,after,2019-01-10,power outage,1083125125657038857,EversourceNH,"Heavy wet snow and strong winds this afternoon caused scattered power outages throughout the state. Our crews have restored power to ~21K customers so far, w/ ~750 to go. We always caution our customers to stay far away from any downed power lines &amp; report them right away to 911. ",2019-01-09 22:15:28+00:00,,
80,january-early,after,2019-01-10,power outage,1083124639461560320,RogerWMTW,"...SOME POWER OUTAGES POSSIBLE THROUGH EARLY EVENING AS WINDS PICK UP ACROSS PORTIONS OF MAINE AND NEW HAMPSHIRE... Winds will be on the increase through early evening, mainly across southern and central New Hampshire and adjacent areas of southwest… http://dlvr.it/QwKxBR",2019-01-09 22:13:32+00:00,,
81,january-early,after,2019-01-10,power outage,1083124128679424006,bullet_34,@BTU_BryanTX outages at Stousland rd in Wellborn. What’s the eta on having power ?,2019-01-09 22:11:30+00:00,,
82,january-early,after,2019-01-10,power outage,1083124077617917954,beetronix,"Just a heads up we have a power outage. No access to emails, bookings lists.",2019-01-09 22:11:18+00:00,,
83,january-early,after,2019-01-10,power outage,1083123028093894656,englishbottoeic,【慣用表現：形容詞＋名詞⑤】electrical appliance「家電製品」electrical power outage「停電」federal mandate「連邦命令」financial setback「財政悪化」financial statement「財務諸表」,2019-01-09 22:07:08+00:00,,
84,january-early,after,2019-01-10,power outage,1083121786252857344,VirulentCharity,"""Not like... We have a choice."" Cara took Lumi's hand to help herself stand and to stabilize for a moment. That was all that she needed though. ""Let's go. Better that I'm there to at least distract if nothing else. Hopefully this power outage isn't permanent..."" In a way,-",2019-01-09 22:02:11+00:00,,
85,january-early,after,2019-01-10,power outage,1083121513023209472,GraniteOaksMS,"Due to a power outage, power is out at GOMS but school is still in session. Our phones are currently unavailable. The situation is safe and under control. Students will still be released at 3:10 as normal. #gomsinthenest #rusdProud @Jayholmes712 @KariAuwae",2019-01-09 22:01:06+00:00,#gomsinthenest #rusdProud,
86,january-early,after,2019-01-10,power outage,1083120966333550592,DOPOutages,Power outage in the near east and south east sides due to a pole down. Approximately 600 customers affected. Crews are in route. Check the online outage map for updates ,2019-01-09 21:58:56+00:00,,
87,january-early,after,2019-01-10,power outage,1083120877506580480,d0miniqueC_,Let’s play hide and go seek for the power outage lol,2019-01-09 21:58:35+00:00,,
88,january-early,after,2019-01-10,power outage,1083120446848073733,AFairservice,@PECOconnect any word on when the power will be back on in 19085 Hillside Circle. Thanks. Couldn’t check the outage thing online bc I don’t have the account info handy.,2019-01-09 21:56:52+00:00,,
89,january-early,after,2019-01-10,power outage,1083120037815185409,IncidentAlert04,"Power Outage: 08:50: (81 premises) - Princes Highway, Dartmoor - Restoration: 10:30 10-01-2019 Cause: Under investigation See https://www.powercor.com.au/power-outages #vicPower",2019-01-09 21:55:15+00:00,#vicPower,
90,january-early,after,2019-01-10,power outage,1083119910425907200,nwscug,"Dear customer, we experienced multiple power outages at Ggaba water works. The water hammers/surges from the on and off situation have damaged equipment and transmission mains. We are doing our best to replace the damaged mains and restore supply Asap. #waterman",2019-01-09 21:54:44+00:00,#waterman,
91,january-early,after,2019-01-10,power outage,1083119882932310016,robtinbc,So my presumption of the chainsaw sound abruptly stopping when the power went out was spot on! #bchydro #yyj #poweroutage https://www.instagram.com/p/BsbfvnkByLC/?utm_source=ig_twitter_share&amp;igshid=1qzhvigdsy7p6,2019-01-09 21:54:38+00:00,#bchydro #yyj #poweroutage,
92,january-early,after,2019-01-10,power outage,1083119796307148800,PizzaGirl78,@LADWP Any word on what is going on in San Fernnando Valley???? #PowerOutage,2019-01-09 21:54:17+00:00,#PowerOutage,
93,january-early,after,2019-01-10,power outage,1083119690212364289,VillageBaxter,"EXPECTED POWER OUTAGE Due to works there will be a power outage today Thursday the 10th of January from approximately 12:30pm until 3pm. This will affect the Administration building, the Manor, and units in the... https://www.facebook.com/VillageBaxter/posts/2160771763945898",2019-01-09 21:53:52+00:00,,
94,january-early,after,2019-01-10,power outage,1083119631420641280,iamcoachkerri,@LADWP power outage in Canoga Park and Woodland Hills. Estimated time to fix? Can't get through to anyone to get answers.,2019-01-09 21:53:38+00:00,,
95,january-early,after,2019-01-10,power outage,1083119620515602432,SwordHandTwitch,Well shit. Power outage,2019-01-09 21:53:35+00:00,,
96,january-early,after,2019-01-10,power outage,1083118016139808768,PremierAmerica,"Our Reseda branch is temporary closed due to a power outage. Please visit our nearest branch at 19867 Praire Street in Chatsworth. Our mobile app, online banking, and ATMs are also available for your banking needs. We apologize for this inconvenience.",2019-01-09 21:47:13+00:00,,
97,january-early,after,2019-01-10,power outage,1083117973446033408,AffordInsureSC,"When there is a power outage, a generator can save the day! Learn how to safely operate and maintain them. https://buff.ly/2RdJlMJ",2019-01-09 21:47:02+00:00,,
98,january-early,after,2019-01-10,power outage,1083117806563090434,AckuritlabsInc,"For years the City of Tallahassee has been providing our community with clean, safe and reliable drinking water. If you come across any issues. Power outages, dicoloration or oder in the water, give us a call an get your questions answered!",2019-01-09 21:46:23+00:00,,
99,january-early,after,2019-01-10,power outage,1083117557203255302,AckuritlabsInc,"For years the City of Tallahassee has been providing our community with clean, safe and reliable drinking water. If you come across any issues. Power outages, dicoloration or oder in the water, give us a call an get your questions answered. https://www.facebook.com/Ackuritlabs/posts/2256704267693951",2019-01-09 21:45:23+00:00,,
100,january-early,after,2019-01-10,power outage,1083116944755183616,NCantonLibrary,"We had to close early last night because of a power outage, but the Readable History book discussion has been rescheduled for tomorrow (Thursday) at 6:30.",2019-01-09 21:42:57+00:00,,
101,january-early,after,2019-01-10,power outage,1083116528726360066,allenbaylus,@comcastcares had a power outage earlier today and now (hours later) there is no service. Central MD - 21136,2019-01-09 21:41:18+00:00,,
102,january-early,after,2019-01-10,power outage,1083116274509668353,11moji,have you had any sudden power outages that could have shorted the charger? Also you definitely should!,2019-01-09 21:40:17+00:00,,
103,january-early,after,2019-01-10,power outage,1083116100806529024,Xtrackka,"Progress: #UE power quality team have acknowledged the voltage is too high, &amp; have requested a ‘transformer tap down’, which will adjust the voltage to within acceptable limits. Might or might not require an outage. If it does, mandatory 4 day notification period will be needed.",2019-01-09 21:39:36+00:00,#UE,
104,january-early,after,2019-01-10,power outage,1083115486982811648,LCDouglass,Shoutout to the power outage that happened while I was in the bathroom this morning for giving me the #birdboxchallenge I never wanted.,2019-01-09 21:37:10+00:00,#birdboxchallenge,
105,january-early,after,2019-01-10,power outage,1083114965710458880,Simpliphipower,"Congrats Jody & Simon on your new #SimpliPhi AccESS feat. @SchneiderElec! “We can function normally w/all the comforts of home during a #poweroutage. We’ll now be able to weather a #storm &amp; continue to power our home w/clean, renewable #solar.” - Jody #energystorage #renewables",2019-01-09 21:35:05+00:00,#SimpliPhi #poweroutage #storm #solar #energystorage #renewables,
106,january-early,after,2019-01-10,power outage,1083114674214776833,robtinbc,Ah. Google pixel 3. What's up with your battery life? Can charge it due to #poweroutage,2019-01-09 21:33:56+00:00,#poweroutage,
107,january-early,after,2019-01-10,power outage,1083114553293135878,nwscug,"Dear customer, for sometime now, we have experienced multiple power outages at Ggaba water works. This has affected water production schedules to your area. We are doing our best to engage the power supplier to fix the glitch Asap #waterman",2019-01-09 21:33:27+00:00,#waterman,
108,january-early,after,2019-01-10,power outage,1083114149067083784,nwscug,"Dear customers, we experienced multiple power outages at Ggaba water works . The water hammers/surges from the on and off situation have damaged and equipment and transmission mains. We are doing our best to replace the damaged mains and restore supply Asap. #waterman",2019-01-09 21:31:51+00:00,#waterman,
109,january-early,after,2019-01-10,power outage,1083114006104231946,nwscug,"Dear customers, we experienced over 5 power outages at Ggaba water works . The water hammers/surges from the on and off situation have damaged and equipment and transmission mains. We are doing our best to replace the damaged mains and restore supply Asap. #waterman",2019-01-09 21:31:16+00:00,#waterman,
110,january-early,after,2019-01-10,power outage,1083113685093175317,cityofeastpoint,Power has been restored to the areas affected from the power outage on Norman Berry Drive.,2019-01-09 21:30:00+00:00,,
111,january-early,after,2019-01-10,power outage,1083113433330077701,wlLakenews,"More than 1,000 customers without power in Central Interior Thursday Williams Lake Tribune Quesnel and Williams Lake rural areas dealing with multiple outages due to trees down. ",2019-01-09 21:29:00+00:00,,
112,january-early,after,2019-01-10,power outage,1083112730532499461,Gib_Elec,"Power Outage Update We wish to apologise to our Customers in Laguna Estate, who may once again be experiencing a loss of power. Our engineers are on site and power will be restored as soon as possible. We take... https://www.facebook.com/829608070411571/posts/2149187691786929/",2019-01-09 21:26:12+00:00,,
113,january-early,after,2019-01-10,power outage,1083112639394385925,chnandler_Bong_,Approximately 10-20% of U.S power outages are caused by squirrels,2019-01-09 21:25:51+00:00,,
114,january-early,after,2019-01-10,power outage,1083111584459681792,anonymousskiguy,"Oh boy, another power outage. Motor vehicle accident according to @bchydro somewhere east of #Mission on highway 7... @DriveBC",2019-01-09 21:21:39+00:00,#Mission,
115,january-early,after,2019-01-10,power outage,1083111567195987968,MLandP,"Outage Update: North Star Elementary and all residential customers in the area now have power. If you are still experiencing an outage, please call our outage hotline at 907-279-7671.",2019-01-09 21:21:35+00:00,,
116,january-early,after,2019-01-10,power outage,1083110866000793610,Lboogie301,Bro there’s been a power outage in my complex for the past day.,2019-01-09 21:18:48+00:00,,
117,january-early,after,2019-01-10,power outage,1083110065027141638,nwscug,"Dear customers, we experienced over 5 power outages at Ggaba water works . The water hammers/surges from the on and off situation have damaged and equipment and transmission mains. We are doing our best to replace the damaged mains and restore supply Asap. #waterman",2019-01-09 21:15:37+00:00,#waterman,
118,january-early,after,2019-01-10,power outage,1083110022350098434,ReneeWensel,@WTRF7News anyone know about power outages? Around the Dallas pike area?,2019-01-09 21:15:27+00:00,,
119,january-early,after,2019-01-10,power outage,1083109524586647552,robtinbc,Got to cleaning my office #mancave as #poweroutage happened. Found me some pirate helpers!! #BeMorePirate #SeaofThieves,2019-01-09 21:13:28+00:00,#mancave #poweroutage #BeMorePirate #SeaofThieves,
120,january-early,after,2019-01-10,power outage,1083109500503162880,caradab,Until there is a power shortage/outage,2019-01-09 21:13:22+00:00,,
